query_name,Config,Run,WJ_SampleSize,CRAWD_SampleSize,∑Fµ_SampleSize,∑Fµ_success,∑Fµ_fail,N̂,Nb_Total_Scans,Execution_time,cd
c6_pc5_s,4,4,455.0,455.0,5005.0,5005.0,0.0,31530.215384615385,10010,477,1687
c6_pc5_s,4,5,455.0,455.0,5005.0,5005.0,0.0,32868.69230769231,10010,402,1687
c6_pc12_o,4,1,454.0,454.0,7383.0,2632.0,4751.0,30100.786343612333,10015,1363,12478
c6_pc12_o,4,2,454.0,454.0,7240.0,2770.0,4470.0,31657.26872246696,10010,497,15521
c6_pc12_o,4,3,454.0,454.0,7367.0,2637.0,4730.0,28559.37885462555,10004,459,13025
c6_pc12_o,4,4,454.0,454.0,7291.0,2725.0,4566.0,30918.59911894273,10016,435,14286
c6_pc12_o,4,5,454.0,454.0,7233.0,2777.0,4456.0,30967.592511013216,10010,380,14318
c6_pc9_s,4,1,455.0,455.0,5005.0,5005.0,0.0,30703.984615384616,10010,1148,1719
c6_pc9_s,4,2,455.0,455.0,5005.0,5005.0,0.0,32173.635164835167,10010,440,1719
c6_pc9_s,4,3,455.0,455.0,5005.0,5005.0,0.0,30503.74945054945,10010,393,1719
c6_pc9_s,4,4,455.0,455.0,5005.0,5005.0,0.0,29989.938461538462,10010,405,1719
c6_pc9_s,4,5,455.0,455.0,5005.0,5005.0,0.0,29729.254945054945,10010,363,1719
c6_pc10_o,4,1,455.0,455.0,7253.0,2766.0,4487.0,31040.584615384614,10019,1336,15014
c6_pc10_o,4,2,454.0,454.0,7128.0,2875.0,4253.0,31031.570484581498,10003,429,15036
c6_pc10_o,4,3,454.0,454.0,7223.0,2783.0,4440.0,30548.83259911894,10006,461,15238
c6_pc10_o,4,4,454.0,454.0,7092.0,2916.0,4176.0,30707.288546255506,10008,469,16089
c6_pc10_o,4,5,454.0,454.0,7319.0,2684.0,4635.0,31319.002202643172,10003,399,15187
Q-10020_v4,4,1,2542.0,64.0,2261.0,97.0,2164.0,5888221.778127459,10000,1142,5547
Q-10020_v4,4,2,2983.0,54.0,1911.0,78.0,1833.0,4461741.273214884,10002,370,4106
Q-10020_v4,4,3,2376.0,67.0,2368.0,102.0,2266.0,4699700.353114478,10068,409,5952
Q-10020_v4,4,4,2579.0,64.0,2255.0,96.0,2159.0,6066477.04691741,10077,349,5182
Q-10020_v4,4,5,2491.0,65.0,2293.0,91.0,2202.0,1.0284552710156564E7,10066,326,6001
c6_role0_o,4,1,449.0,449.0,6078.0,3931.0,2147.0,5552257.7037861915,10009,1256,352512
c6_role0_o,4,2,448.0,448.0,6174.0,3831.0,2343.0,5378949.013392857,10005,463,315797
c6_role0_o,4,3,449.0,449.0,6107.0,3908.0,2199.0,5442703.737193764,10015,379,449980
c6_role0_o,4,4,448.0,448.0,6138.0,3864.0,2274.0,5276740.868303572,10002,361,365952
c6_role0_o,4,5,448.0,448.0,6139.0,3869.0,2270.0,5308934.470982143,10008,385,335797
c6_pc11_o,4,1,454.0,454.0,7251.0,2755.0,4496.0,30823.348017621145,10006,1400,14744
c6_pc11_o,4,2,454.0,454.0,7300.0,2703.0,4597.0,29401.017621145373,10003,501,13666
c6_pc11_o,4,3,454.0,454.0,7418.0,2585.0,4833.0,28977.66079295154,10003,538,12692
c6_pc11_o,4,4,454.0,454.0,7179.0,2829.0,4350.0,32780.444933920706,10008,487,16466
c6_pc11_o,4,5,454.0,454.0,7241.0,2762.0,4479.0,33341.20704845815,10003,470,15913
c6_pc3_s,4,1,455.0,455.0,5005.0,5005.0,0.0,36107.86153846154,10010,1257,1659
c6_pc3_s,4,2,455.0,455.0,5005.0,5005.0,0.0,36643.846153846156,10010,420,1659
c6_pc3_s,4,3,455.0,455.0,5005.0,5005.0,0.0,37030.338461538464,10010,450,1659
c6_pc3_s,4,4,455.0,455.0,5005.0,5005.0,0.0,36457.89230769231,10010,457,1659
c6_pc3_s,4,5,455.0,455.0,5005.0,5005.0,0.0,36443.307692307695,10010,312,1659
SPO_s,4,1,910.0,910.0,10010.0,10010.0,0.0,1.0916931E7,10010,764,532889
SPO_s,4,2,910.0,910.0,10010.0,10010.0,0.0,1.0916931E7,10010,173,565662
SPO_s,4,3,910.0,910.0,10010.0,10010.0,0.0,1.0916931E7,10010,178,539823
SPO_s,4,4,910.0,910.0,10010.0,10010.0,0.0,1.0916931E7,10010,169,463585
SPO_s,4,5,910.0,910.0,10010.0,10010.0,0.0,1.0916931E7,10010,128,554467
c6_role0_s,4,1,455.0,455.0,5005.0,5005.0,0.0,5078688.804395604,10010,1187,58629
c6_role0_s,4,2,455.0,455.0,5005.0,5005.0,0.0,5163088.793406594,10010,344,58629
c6_role0_s,4,3,455.0,455.0,5005.0,5005.0,0.0,5440384.6351648355,10010,300,58629
c6_role0_s,4,4,455.0,455.0,5005.0,5005.0,0.0,5053562.09010989,10010,302,58629
c6_role0_s,4,5,455.0,455.0,5005.0,5005.0,0.0,5453785.549450549,10010,282,58629
C6_role1_o,4,1,451.0,451.0,7241.0,2763.0,4478.0,2574917.4478935697,10004,1223,193279
C6_role1_o,4,2,451.0,451.0,7137.0,2880.0,4257.0,2698710.8913525497,10017,459,160340
C6_role1_o,4,3,451.0,451.0,7206.0,2798.0,4408.0,2703134.554323725,10004,370,185189
C6_role1_o,4,4,451.0,451.0,7156.0,2848.0,4308.0,2594893.0509977825,10004,409,191928
C6_role1_o,4,5,450.0,450.0,7148.0,2852.0,4296.0,2747172.58,10000,399,216910
SPO_o,4,1,910.0,910.0,10010.0,10010.0,0.0,1.0916931E7,10010,764,1040806
SPO_o,4,2,910.0,910.0,10010.0,10010.0,0.0,1.0916931E7,10010,189,1035797
SPO_o,4,3,910.0,910.0,10010.0,10010.0,0.0,1.0916931E7,10010,167,1085316
SPO_o,4,4,910.0,910.0,10010.0,10010.0,0.0,1.0916931E7,10010,182,926364
SPO_o,4,5,910.0,910.0,10010.0,10010.0,0.0,1.0916931E7,10010,185,1033704
c6_pc10_s,4,1,455.0,455.0,5005.0,5005.0,0.0,30102.96923076923,10010,1257,1673
c6_pc10_s,4,2,455.0,455.0,5005.0,5005.0,0.0,30091.938461538462,10010,492,1673
c6_pc10_s,4,3,455.0,455.0,5005.0,5005.0,0.0,32246.615384615383,10010,471,1673
c6_pc10_s,4,4,455.0,455.0,5005.0,5005.0,0.0,31040.584615384614,10010,409,1673
c6_pc10_s,4,5,455.0,455.0,5005.0,5005.0,0.0,31871.56923076923,10010,384,1673
c6_pc12_s,4,1,455.0,455.0,5005.0,5005.0,0.0,32512.76043956044,10010,1159,1711
c6_pc12_s,4,2,455.0,455.0,5005.0,5005.0,0.0,31745.63076923077,10010,474,1711
c6_pc12_s,4,3,455.0,455.0,5005.0,5005.0,0.0,31508.723076923077,10010,455,1711
c6_pc12_s,4,4,455.0,455.0,5005.0,5005.0,0.0,31249.252747252747,10010,466,1711
c6_pc12_s,4,5,455.0,455.0,5005.0,5005.0,0.0,32117.914285714287,10010,330,1711
Q-10169_v2,4,1,4752.0,54.0,1480.0,54.0,1426.0,319885.49031986535,10000,1006,460
Q-10169_v2,4,2,4845.0,52.0,1421.0,54.0,1367.0,478842.3772961816,10000,338,468
Q-10169_v2,4,3,5006.0,50.0,1372.0,51.0,1321.0,459811.15940870956,10000,315,433
Q-10169_v2,4,4,5047.0,50.0,1375.0,50.0,1325.0,350268.35070338816,10000,304,376
Q-10169_v2,4,5,4896.0,52.0,1415.0,56.0,1359.0,384859.1862745098,10000,268,451
c6_pc5_o,4,1,454.0,454.0,7232.0,2774.0,4458.0,31346.98678414097,10006,1309,16226
c6_pc5_o,4,2,454.0,454.0,7276.0,2730.0,4546.0,32413.43832599119,10006,490,15245
c6_pc5_o,4,3,454.0,454.0,7036.0,2968.0,4068.0,33543.05947136564,10004,396,19149
c6_pc5_o,4,4,454.0,454.0,7367.0,2635.0,4732.0,32194.202643171808,10002,408,14874
c6_pc5_o,4,5,455.0,455.0,7295.0,2726.0,4569.0,31048.215384615385,10021,320,15578
c6_pc9_o,4,1,454.0,454.0,7100.0,2905.0,4195.0,29866.678414096918,10005,1197,15310
c6_pc9_o,4,2,454.0,454.0,7263.0,2741.0,4522.0,30862.48678414097,10004,458,13759
c6_pc9_o,4,3,454.0,454.0,7270.0,2735.0,4535.0,29026.110132158592,10005,459,13069
c6_pc9_o,4,4,454.0,454.0,7314.0,2693.0,4621.0,28620.971365638765,10007,388,12252
c6_pc9_o,4,5,454.0,454.0,7255.0,2756.0,4499.0,30082.5,10011,317,14223
Q-10078_v4,5,1,35368.0,413.0,14563.0,627.0,13936.0,3873360.1993892784,100001,4666,2539
Q-10078_v4,5,2,36519.0,390.0,13669.0,593.0,13076.0,4480111.5148552805,100074,2944,2332
Q-10078_v4,5,3,35127.0,418.0,14692.0,634.0,14058.0,4278838.828479517,100009,2682,2571
Q-10078_v4,5,4,35695.0,406.0,14350.0,602.0,13748.0,4561621.952822524,100003,2552,2532
Q-10078_v4,5,5,35599.0,408.0,14323.0,623.0,13700.0,4315931.633500941,100042,2667,2500
c6_pc3_o,5,1,4538.0,4538.0,74886.0,25114.0,49772.0,36878.202732481266,100000,5101,17214
c6_pc3_o,5,2,4539.0,4539.0,74995.0,25011.0,49984.0,37269.56840713813,100006,3201,17601
c6_pc3_o,5,3,4538.0,4538.0,75246.0,24759.0,50487.0,36504.58043190833,100005,2958,16629
c6_pc3_o,5,4,4539.0,4539.0,74912.0,25106.0,49806.0,36541.49438202247,100018,2988,17000
c6_pc3_o,5,5,4538.0,4538.0,74838.0,25167.0,49671.0,36681.15535478184,100005,3023,16828
c6_pc11_s,5,1,4546.0,4546.0,50006.0,50006.0,0.0,31803.31544214694,100012,4038,1686
c6_pc11_s,5,2,4546.0,4546.0,50006.0,50006.0,0.0,30932.128904531455,100012,2341,1686
c6_pc11_s,5,3,4546.0,4546.0,50006.0,50006.0,0.0,31432.069071711394,100012,2265,1686
c6_pc11_s,5,4,4546.0,4546.0,50006.0,50006.0,0.0,31638.646722393314,100012,2364,1686
c6_pc11_s,5,5,4546.0,4546.0,50006.0,50006.0,0.0,30880.94808622965,100012,2242,1686
c6_role2_o,5,1,4514.0,4514.0,75825.0,24181.0,51644.0,1841990.6663712894,100006,4282,170841
c6_role2_o,5,2,4515.0,4515.0,75945.0,24064.0,51881.0,1858399.2531561463,100009,2813,176459
c6_role2_o,5,3,4514.0,4514.0,75900.0,24102.0,51798.0,1852327.8378378379,100002,2749,160552
c6_role2_o,5,4,4514.0,4514.0,75861.0,24142.0,51719.0,1813438.5883916703,100003,2791,166354
c6_role2_o,5,5,4517.0,4517.0,76384.0,23635.0,52749.0,1841153.385875581,100019,2741,166102
c6_pc14_s,5,1,4546.0,4546.0,50006.0,50006.0,0.0,46857.455345358554,100012,3965,2586
c6_pc14_s,5,2,4546.0,4546.0,50006.0,50006.0,0.0,46801.70787505499,100012,2541,2586
c6_pc14_s,5,3,4546.0,4546.0,50006.0,50006.0,0.0,46711.26044874615,100012,2328,2586
c6_pc14_s,5,4,4546.0,4546.0,50006.0,50006.0,0.0,46850.62912450506,100012,2228,2586
c6_pc14_s,5,5,4546.0,4546.0,50006.0,50006.0,0.0,47900.729432468106,100012,2290,2586
c6_role2_s,5,1,4546.0,4546.0,50006.0,50006.0,0.0,1834694.827100748,100012,3773,21268
c6_role2_s,5,2,4546.0,4546.0,50006.0,50006.0,0.0,1829805.9005719314,100012,2191,21268
c6_role2_s,5,3,4546.0,4546.0,50006.0,50006.0,0.0,1882929.1165860097,100012,2105,21268
c6_role2_s,5,4,4546.0,4546.0,50006.0,50006.0,0.0,1852828.3000439948,100012,2111,21268
c6_role2_s,5,5,4546.0,4546.0,50006.0,50006.0,0.0,1848804.8772547294,100012,2115,21268
Q-10082_v4,5,1,39821.0,310.0,10914.0,460.0,10454.0,2846513.6457396853,100001,3236,1746
Q-10082_v4,5,2,40629.0,299.0,10444.0,466.0,9978.0,2570105.907307588,100074,2191,1646
Q-10082_v4,5,3,39575.0,316.0,11118.0,471.0,10647.0,2323299.697890082,100001,1997,1762
Q-10082_v4,5,4,39718.0,312.0,11036.0,462.0,10574.0,2175490.1020444133,100005,2024,1725
Q-10082_v4,5,5,39434.0,322.0,11340.0,491.0,10849.0,2734816.869097733,100048,2056,1706
Q-10122_v3,5,1,22990.0,769.0,23577.0,988.0,22589.0,1949874.8603305784,100000,3848,1656
Q-10122_v3,5,2,23801.0,754.0,22872.0,973.0,21899.0,1771878.5232133104,100000,2594,1508
Q-10122_v3,5,3,23158.0,765.0,23270.0,988.0,22282.0,1830137.687537784,100002,2468,1602
Q-10122_v3,5,4,23021.0,767.0,23311.0,994.0,22317.0,1860258.912992485,100000,2471,1609
Q-10122_v3,5,5,23019.0,767.0,22540.0,1001.0,21539.0,1845885.2340675094,100000,2374,1594
Q-1003_v2,5,1,56303.0,424.0,11606.0,441.0,11165.0,197938.661971831,100067,3346,400
Q-1003_v2,5,2,55135.0,440.0,12044.0,455.0,11589.0,216073.3410175025,100000,2412,406
Q-1003_v2,5,3,54868.0,442.0,12115.0,457.0,11658.0,214951.12606619523,100001,2107,415
Q-1003_v2,5,4,54834.0,445.0,12176.0,455.0,11721.0,229955.63002881425,100000,2167,402
Q-1003_v2,5,5,55544.0,436.0,11947.0,453.0,11494.0,203009.48518291806,100074,2155,404
c6_pc14_o,5,1,4535.0,4535.0,70878.0,29141.0,41737.0,46164.23417861081,100019,4861,22047
c6_pc14_o,5,2,4535.0,4535.0,71637.0,28378.0,43259.0,47174.11422271224,100015,3921,21560
c6_pc14_o,5,3,4536.0,4536.0,71262.0,28757.0,42505.0,47361.54100529101,100019,3059,22045
c6_pc14_o,5,4,4535.0,4535.0,70332.0,29687.0,40645.0,47420.45424476296,100019,3929,23011
c6_pc14_o,5,5,4535.0,4535.0,71112.0,28908.0,42204.0,47029.27541345094,100020,3361,21481
Q-10122_v2,5,1,23352.0,740.0,9619.0,1038.0,8581.0,1836629.8960688591,100000,4161,2514
Q-10122_v2,5,2,22653.0,751.0,9762.0,1057.0,8705.0,1866859.4506687855,100000,2816,2681
Q-10122_v2,5,3,22456.0,753.0,9812.0,1062.0,8750.0,1851939.8232098327,100002,2656,2709
Q-10122_v2,5,4,22585.0,751.0,9784.0,1066.0,8718.0,1847381.147620102,100003,2684,2669
Q-10122_v2,5,5,23145.0,743.0,9655.0,1081.0,8574.0,1779662.6934543098,100000,2628,2523
Q-10025_v2,5,1,84879.0,19.0,1128.0,19.0,1109.0,200679.75767857773,100000,2512,26
Q-10025_v2,5,2,84662.0,20.0,1176.0,20.0,1156.0,207666.77801138646,100000,1709,21
Q-10025_v2,5,3,83505.0,30.0,1772.0,30.0,1742.0,342598.9466499012,100000,1602,35
Q-10025_v2,5,4,83710.0,26.0,1531.0,26.0,1505.0,265691.4561223271,100000,1675,33
Q-10025_v2,5,5,84465.0,22.0,1299.0,22.0,1277.0,230029.77290001776,100000,1660,28
C6_role1_s,5,1,4546.0,4546.0,50006.0,50006.0,0.0,2744163.4414870217,100012,3615,31173
C6_role1_s,5,2,4546.0,4546.0,50006.0,50006.0,0.0,2688839.252309723,100012,2280,31173
C6_role1_s,5,3,4546.0,4546.0,50006.0,50006.0,0.0,2712112.715134184,100012,2054,31173
C6_role1_s,5,4,4546.0,4546.0,50006.0,50006.0,0.0,2701113.706775187,100012,1953,31173
C6_role1_s,5,5,4546.0,4546.0,50006.0,50006.0,0.0,2698590.2435107785,100012,2107,31173
c6_pc5_s,5,1,4546.0,4546.0,50006.0,50006.0,0.0,31216.921909370874,100012,4610,1687
c6_pc5_s,5,2,4546.0,4546.0,50006.0,50006.0,0.0,31519.735811702594,100012,2225,1687
c6_pc5_s,5,3,4546.0,4546.0,50006.0,50006.0,0.0,31030.260888693356,100012,1856,1687
c6_pc5_s,5,4,4546.0,4546.0,50006.0,50006.0,0.0,31154.57787065552,100012,1906,1687
c6_pc5_s,5,5,4546.0,4546.0,50006.0,50006.0,0.0,30917.076770787506,100012,2538,1687
c6_pc12_o,5,1,4537.0,4537.0,72643.0,27374.0,45269.0,31153.62552347366,100017,4797,14654
c6_pc12_o,5,2,4539.0,4539.0,72434.0,27577.0,44857.0,31127.45891165455,100011,3399,14843
c6_pc12_o,5,3,4539.0,4539.0,72412.0,27599.0,44813.0,31094.66380259969,100011,2961,14862
c6_pc12_o,5,4,4538.0,4538.0,72419.0,27595.0,44824.0,31496.652049360953,100014,2994,14955
c6_pc12_o,5,5,4537.0,4537.0,72821.0,27182.0,45639.0,31085.743663213576,100003,3149,14831
c6_pc9_s,5,1,4546.0,4546.0,50006.0,50006.0,0.0,30218.250329960403,100012,3937,1719
c6_pc9_s,5,2,4546.0,4546.0,50006.0,50006.0,0.0,30025.401671799384,100012,2642,1719
c6_pc9_s,5,3,4546.0,4546.0,50006.0,50006.0,0.0,30088.172019357677,100012,2448,1719
c6_pc9_s,5,4,4546.0,4546.0,50006.0,50006.0,0.0,30750.285745710516,100012,2250,1719
c6_pc9_s,5,5,4546.0,4546.0,50006.0,50006.0,0.0,30015.57017157941,100012,1892,1719
c6_pc10_o,5,1,4539.0,4539.0,71634.0,28384.0,43250.0,30405.54946023353,100018,5120,14986
c6_pc10_o,5,2,4539.0,4539.0,72088.0,27916.0,44172.0,30060.923992068736,100004,3088,14706
c6_pc10_o,5,3,4539.0,4539.0,72152.0,27854.0,44298.0,30307.506278916062,100006,2321,14815
c6_pc10_o,5,4,4539.0,4539.0,72229.0,27785.0,44444.0,30522.39039435999,100014,2408,15469
c6_pc10_o,5,5,4538.0,4538.0,72602.0,27409.0,45193.0,30686.16747465844,100011,2925,14962
Q-10020_v4,5,1,26649.0,610.0,21481.0,919.0,20562.0,5889169.964539007,100064,3532,4960
Q-10020_v4,5,2,27391.0,596.0,21028.0,861.0,20167.0,6352989.0242780475,100000,2435,4982
Q-10020_v4,5,3,27140.0,598.0,21006.0,903.0,20103.0,6996541.03330877,100016,2355,4871
Q-10020_v4,5,4,26559.0,612.0,21549.0,900.0,20649.0,7125503.008170488,100038,2425,5097
Q-10020_v4,5,5,28167.0,579.0,20363.0,853.0,19510.0,8988249.07593993,100005,2306,4609
c6_role0_o,5,1,4483.0,4483.0,61092.0,38917.0,22175.0,5366469.437653357,100009,4492,396577
c6_role0_o,5,2,4484.0,4484.0,60993.0,39015.0,21978.0,5200316.464094559,100008,2838,415748
c6_role0_o,5,3,4485.0,4485.0,60977.0,39024.0,21953.0,5349252.442140468,100001,2802,393693
c6_role0_o,5,4,4482.0,4482.0,60967.0,39038.0,21929.0,5239839.335341365,100005,2764,398271
c6_role0_o,5,5,4484.0,4484.0,60821.0,39190.0,21631.0,5196433.142729705,100011,2700,381670
c6_pc11_o,5,1,4538.0,4538.0,72962.0,27054.0,45908.0,30864.0542089026,100016,4545,14276
c6_pc11_o,5,2,4537.0,4537.0,72377.0,27630.0,44747.0,31366.95790169716,100007,2919,15476
c6_pc11_o,5,3,4538.0,4538.0,72469.0,27536.0,44933.0,31592.251652710445,100005,2814,15665
c6_pc11_o,5,4,4538.0,4538.0,72891.0,27118.0,45773.0,31992.388717496695,100009,2842,15689
c6_pc11_o,5,5,4538.0,4538.0,72560.0,27444.0,45116.0,31883.159100925517,100004,2758,15211
c6_pc3_s,5,1,4546.0,4546.0,50006.0,50006.0,0.0,36297.28508578971,100012,3735,1659
c6_pc3_s,5,2,4546.0,4546.0,50006.0,50006.0,0.0,36629.741970963485,100012,2757,1659
c6_pc3_s,5,3,4546.0,4546.0,50006.0,50006.0,0.0,36261.52133743951,100012,2397,1659
c6_pc3_s,5,4,4546.0,4546.0,50006.0,50006.0,0.0,36599.45226572811,100012,2452,1659
c6_pc3_s,5,5,4546.0,4546.0,50006.0,50006.0,0.0,36482.30774307083,100012,2483,1659
SPO_s,5,1,9091.0,9091.0,100001.0,100001.0,0.0,1.0916931E7,100001,2017,507576
SPO_s,5,2,9091.0,9091.0,100001.0,100001.0,0.0,1.0916931E7,100001,1360,511207
SPO_s,5,3,9091.0,9091.0,100001.0,100001.0,0.0,1.0916931E7,100001,1193,522086
SPO_s,5,4,9091.0,9091.0,100001.0,100001.0,0.0,1.0916931E7,100001,1281,509061
SPO_s,5,5,9091.0,9091.0,100001.0,100001.0,0.0,1.0916931E7,100001,1285,511311
c6_role0_s,5,1,4546.0,4546.0,50006.0,50006.0,0.0,5283896.7102947645,100012,3578,58629
c6_role0_s,5,2,4546.0,4546.0,50006.0,50006.0,0.0,5272676.466124065,100012,2202,58629
c6_role0_s,5,3,4546.0,4546.0,50006.0,50006.0,0.0,5303757.83216014,100012,1970,58629
c6_role0_s,5,4,4546.0,4546.0,50006.0,50006.0,0.0,5286837.188077431,100012,1806,58629
c6_role0_s,5,5,4546.0,4546.0,50006.0,50006.0,0.0,5222224.057853058,100012,2008,58629
C6_role1_o,5,1,4505.0,4505.0,71739.0,28268.0,43471.0,2657939.3773584906,100007,4353,185712
C6_role1_o,5,2,4505.0,4505.0,71578.0,28430.0,43148.0,2692523.762264151,100008,2952,198106
C6_role1_o,5,3,4503.0,4503.0,71531.0,28484.0,43047.0,2738295.0246502333,100015,2820,204096
C6_role1_o,5,4,4506.0,4506.0,71390.0,28620.0,42770.0,2747623.9174434086,100010,2628,195274
C6_role1_o,5,5,4506.0,4506.0,71339.0,28682.0,42657.0,2707436.621171771,100021,2668,206309
SPO_o,5,1,9091.0,9091.0,100001.0,100001.0,0.0,1.0916931E7,100001,2152,1027366
SPO_o,5,2,9091.0,9091.0,100001.0,100001.0,0.0,1.0916931E7,100001,1459,939167
SPO_o,5,3,9091.0,9091.0,100001.0,100001.0,0.0,1.0916931E7,100001,1366,1034897
SPO_o,5,4,9091.0,9091.0,100001.0,100001.0,0.0,1.0916931E7,100001,1521,1011073
SPO_o,5,5,9091.0,9091.0,100001.0,100001.0,0.0,1.0916931E7,100001,1504,991169
c6_pc10_s,5,1,4546.0,4546.0,50006.0,50006.0,0.0,30742.203035635725,100012,4183,1673
c6_pc10_s,5,2,4546.0,4546.0,50006.0,50006.0,0.0,30888.305323361197,100012,2351,1673
c6_pc10_s,5,3,4546.0,4546.0,50006.0,50006.0,0.0,31104.69863616366,100012,2531,1673
c6_pc10_s,5,4,4546.0,4546.0,50006.0,50006.0,0.0,30671.543994720632,100012,2790,1673
c6_pc10_s,5,5,4546.0,4546.0,50006.0,50006.0,0.0,31312.99560052794,100012,1986,1673
c6_pc12_s,5,1,4546.0,4546.0,50006.0,50006.0,0.0,31371.218873735153,100012,3771,1711
c6_pc12_s,5,2,4546.0,4546.0,50006.0,50006.0,0.0,30877.038715354156,100012,2228,1711
c6_pc12_s,5,3,4546.0,4546.0,50006.0,50006.0,0.0,31573.7085349758,100012,1969,1711
c6_pc12_s,5,4,4546.0,4546.0,50006.0,50006.0,0.0,31558.27716673999,100012,2458,1711
c6_pc12_s,5,5,4546.0,4546.0,50006.0,50006.0,0.0,30971.508798944127,100012,2398,1711
Q-10169_v2,5,1,49281.0,515.0,14105.0,526.0,13579.0,402555.9807633774,100039,3196,433
Q-10169_v2,5,2,52513.0,474.0,12963.0,494.0,12469.0,360554.6795269743,100000,2103,384
Q-10169_v2,5,3,49067.0,518.0,14169.0,537.0,13632.0,387665.9253673548,100046,2233,450
Q-10169_v2,5,4,50126.0,503.0,13760.0,515.0,13245.0,392285.22782587877,100000,1979,445
Q-10169_v2,5,5,49561.0,512.0,13986.0,537.0,13449.0,402030.65975262807,100000,2062,441
c6_pc5_o,5,1,4538.0,4538.0,72244.0,27765.0,44479.0,31745.563023358307,100009,4705,15796
c6_pc5_o,5,2,4538.0,4538.0,72932.0,27078.0,45854.0,31459.315777875716,100010,4402,15010
c6_pc5_o,5,3,4538.0,4538.0,72176.0,27836.0,44340.0,31351.508373732922,100012,3554,14938
c6_pc5_o,5,4,4538.0,4538.0,72143.0,27867.0,44276.0,31387.56809167034,100010,3411,15262
c6_pc5_o,5,5,4538.0,4538.0,71945.0,28073.0,43872.0,31522.884971353018,100018,3649,15284
c6_pc9_o,5,1,4538.0,4538.0,72712.0,27296.0,45416.0,29976.05685323931,100008,5135,13894
c6_pc9_o,5,2,4539.0,4539.0,72304.0,27713.0,44591.0,30229.631857237277,100017,3477,14620
c6_pc9_o,5,3,4538.0,4538.0,72450.0,27556.0,44894.0,30175.30630233583,100006,3217,14175
c6_pc9_o,5,4,4539.0,4539.0,72268.0,27746.0,44522.0,29862.65432914739,100014,2820,14300
c6_pc9_o,5,5,4539.0,4539.0,72490.0,27532.0,44958.0,30255.005948446793,100022,2746,14290
Q-10078_v4,6,1,353054.0,4138.0,145495.0,6301.0,139194.0,4343255.463475842,1000034,20892,2558
Q-10078_v4,6,2,351789.0,4171.0,146758.0,6338.0,140420.0,4160792.944344479,1000000,19138,2594
Q-10078_v4,6,3,352235.0,4145.0,145538.0,6283.0,139255.0,3878113.7024287763,1000000,18980,2582
Q-10078_v4,6,4,348873.0,4228.0,148566.0,6446.0,142120.0,4175030.08473284,1000000,18563,2635
Q-10078_v4,6,5,353753.0,4141.0,145714.0,6223.0,139491.0,4232889.580981646,1000004,18660,2593
c6_pc3_o,6,1,45382.0,45382.0,750336.0,249680.0,500656.0,36757.00169670794,1000016,32393,16890
c6_pc3_o,6,2,45380.0,45380.0,748839.0,251177.0,497662.0,36582.59510797708,1000016,30738,16900
c6_pc3_o,6,3,45385.0,45385.0,750725.0,249283.0,501442.0,36591.322176930706,1000008,30261,16706
c6_pc3_o,6,4,45377.0,45377.0,750859.0,249145.0,501714.0,36639.12303589925,1000004,28529,16797
c6_pc3_o,6,5,45382.0,45382.0,750342.0,249660.0,500682.0,36653.10856727337,1000002,32420,16826
c6_pc11_s,6,1,45455.0,45455.0,500005.0,500005.0,0.0,31425.363458365417,1000010,22665,1686
c6_pc11_s,6,2,45455.0,45455.0,500005.0,500005.0,0.0,31566.942206577933,1000010,21289,1686
c6_pc11_s,6,3,45455.0,45455.0,500005.0,500005.0,0.0,31636.52610273897,1000010,20079,1686
c6_pc11_s,6,4,45455.0,45455.0,500005.0,500005.0,0.0,31388.271829281708,1000010,23600,1686
c6_pc11_s,6,5,45455.0,45455.0,500005.0,500005.0,0.0,31624.174590254097,1000010,24879,1686
c6_role2_o,6,1,45138.0,45138.0,760343.0,239673.0,520670.0,1852092.8095174797,1000016,28218,169547
c6_role2_o,6,2,45128.0,45128.0,760470.0,239545.0,520925.0,1852505.574720794,1000015,26100,169755
c6_role2_o,6,3,45133.0,45133.0,761068.0,238953.0,522115.0,1847635.6467329892,1000021,25500,172362
c6_role2_o,6,4,45134.0,45134.0,761350.0,238668.0,522682.0,1850382.9131032038,1000018,26674,168069
c6_role2_o,6,5,45136.0,45136.0,761200.0,238816.0,522384.0,1855135.8859447006,1000016,26567,171343
c6_pc14_s,6,1,45455.0,45455.0,500005.0,500005.0,0.0,47102.9759102409,1000010,19179,2586
c6_pc14_s,6,2,45455.0,45455.0,500005.0,500005.0,0.0,46758.10005499945,1000010,20220,2586
c6_pc14_s,6,3,45455.0,45455.0,500005.0,500005.0,0.0,46765.55283247167,1000010,20693,2586
c6_pc14_s,6,4,45455.0,45455.0,500005.0,500005.0,0.0,47162.655021449784,1000010,17842,2586
c6_pc14_s,6,5,45455.0,45455.0,500005.0,500005.0,0.0,46995.50799692003,1000010,17902,2586
c6_role2_s,6,1,45455.0,45455.0,500005.0,500005.0,0.0,1851460.9300626994,1000010,20453,21268
c6_role2_s,6,2,45455.0,45455.0,500005.0,500005.0,0.0,1861693.2453635463,1000010,19762,21268
c6_role2_s,6,3,45455.0,45455.0,500005.0,500005.0,0.0,1851287.8102738974,1000010,18945,21268
c6_role2_s,6,4,45455.0,45455.0,500005.0,500005.0,0.0,1852534.2727532724,1000010,19060,21268
