query_name,Config,Run,WJ_SampleSize,CRAWD_SampleSize,∑Fµ_SampleSize,∑Fµ_success,∑Fµ_fail,N̂,Nb_Total_Scans,Execution_time,cd
c6_role0_s,2,3,25000.0,25000.0,50000.0,50000.0,0.0,5305061.48112,100000,6334,58629.0
c6_role0_s,2,4,25000.0,25000.0,50000.0,50000.0,0.0,5276865.62244,100000,5876,58629.0
c6_role0_s,2,5,25000.0,25000.0,50000.0,50000.0,0.0,5253962.78988,100000,6294,58629.0
query_3919_v9,2,1,31092.0,594.0,2162.0,699.0,1463.0,197706.7824520777,100001,3440,1105.4895107118668
query_3919_v9,2,2,31000.0,601.0,2189.0,695.0,1494.0,237128.52270967743,100001,2559,1118.376683233175
query_3919_v9,2,3,30747.0,641.0,2381.0,726.0,1655.0,219546.55621686668,100017,2563,1203.434821677581
query_3919_v9,2,4,31290.0,576.0,2062.0,669.0,1393.0,193743.8096516459,100001,2482,1110.2357263535032
query_3919_v9,2,5,30903.0,614.0,2235.0,711.0,1524.0,196318.66537229397,100001,2411,1150.2972662340476
query_10892_v0,2,1,22526.0,13738.0,27476.0,27476.0,0.0,36327.98472875788,100004,9281,1577.1316700701411
query_10892_v0,2,2,22610.0,13696.0,27392.0,27392.0,0.0,36300.98929677134,100004,7512,1566.4686421937197
query_10892_v0,2,3,22522.0,13740.0,27480.0,27480.0,0.0,36384.03942811473,100004,6897,1577.641417280881
query_10892_v0,2,4,22444.0,13778.0,27556.0,27556.0,0.0,36848.08037782926,100000,6941,1587.5025842095883
query_10892_v0,2,5,22377.0,13812.0,27624.0,27624.0,0.0,37276.90628770613,100002,7329,1596.1850113956295
query_8341_v2,2,1,12500.0,12500.0,25000.0,25000.0,0.0,5928710.000000001,100000,10232,3039.9347786666767
query_8341_v2,2,2,12500.0,12500.0,25000.0,25000.0,0.0,5928710.000000001,100000,6277,3036.0088320000114
query_8341_v2,2,3,12500.0,12500.0,25000.0,25000.0,0.0,5928710.000000001,100000,8285,3042.7147733333463
query_8341_v2,2,4,12500.0,12500.0,25000.0,25000.0,0.0,5928710.000000001,100000,5539,3037.9399733333607
query_8341_v2,2,5,12500.0,12500.0,25000.0,25000.0,0.0,5928710.000000001,100000,6620,3045.134005333345
query_4042_v6,2,1,23617.0,199.0,588.0,218.0,370.0,3441.9291611974427,100001,2630,100.6184316382267
query_4042_v6,2,2,23719.0,198.0,585.0,216.0,369.0,3732.928201020279,100001,1618,106.27281925882204
query_4042_v6,2,3,23847.0,174.0,508.0,196.0,312.0,3273.8569212060215,100001,1619,89.85702604101145
query_4042_v6,2,4,23934.0,161.0,471.0,179.0,292.0,2830.370978524275,100002,1441,80.98947104537478
query_4042_v6,2,5,23633.0,193.0,569.0,210.0,359.0,3390.6443955485975,100004,1433,99.80429907332966
SPO_o,2,1,50000.0,50000.0,100000.0,100000.0,0.0,1.0916931E7,100000,3090,1007196.7911713328
SPO_o,2,2,50000.0,50000.0,100000.0,100000.0,0.0,1.0916931E7,100000,2707,1008541.1852828906
SPO_o,2,3,50000.0,50000.0,100000.0,100000.0,0.0,1.0916931E7,100000,2512,1005376.2795957851
SPO_o,2,4,50000.0,50000.0,100000.0,100000.0,0.0,1.0916931E7,100000,2631,994146.142452465
SPO_o,2,5,50000.0,50000.0,100000.0,100000.0,0.0,1.0916931E7,100000,2489,975726.44130037
query_12087_v0,2,1,14559.0,9281.0,18562.0,18562.0,0.0,28545.497561645716,100008,10816,28545.497561645716
query_12087_v0,2,2,14526.0,9289.0,18578.0,18578.0,0.0,28635.00832989123,100003,9243,28635.00832989123
query_12087_v0,2,3,14631.0,9261.0,18522.0,18522.0,0.0,28343.812384662702,100004,7741,28343.812384662702
query_12087_v0,2,4,14700.0,9256.0,18512.0,18512.0,0.0,28195.539047619048,100008,8546,28195.539047619048
query_12087_v0,2,5,14535.0,9286.0,18572.0,18572.0,0.0,28608.035362917097,100001,8929,28608.035362917097
query_8183_v2,2,1,78283.0,807.0,3217.0,811.0,2406.0,761210.4221861707,100000,3715,78.31273468270132
query_8183_v2,2,2,78558.0,800.0,3189.0,803.0,2386.0,689322.6988339826,100000,2604,77.86174438211309
query_8183_v2,2,3,78492.0,793.0,3161.0,797.0,2364.0,668104.6616852672,100000,2512,77.40295575011702
query_8183_v2,2,4,78005.0,821.0,3267.0,823.0,2444.0,722703.7832190244,100000,2599,79.7425348881949
query_8183_v2,2,5,78197.0,801.0,3189.0,804.0,2385.0,651530.5473995166,100012,3338,77.64565171003994
query_4392_v0,2,1,22526.0,13738.0,27476.0,27476.0,0.0,36327.98472875788,100004,8173,1577.1316700701411
query_4392_v0,2,2,22610.0,13696.0,27392.0,27392.0,0.0,36300.98929677134,100004,6081,1566.4686421937197
query_4392_v0,2,3,22522.0,13740.0,27480.0,27480.0,0.0,36384.03942811473,100004,5536,1577.641417280881
query_4392_v0,2,4,22444.0,13778.0,27556.0,27556.0,0.0,36848.08037782926,100000,5676,1587.5025842095883
query_4392_v0,2,5,22377.0,13812.0,27624.0,27624.0,0.0,37276.90628770613,100002,6268,1596.1850113956295
query_8683_v0,2,1,32173.0,3194.0,6388.0,6388.0,0.0,2729.1710440431416,100000,6849,2729.1710440431416
query_8683_v0,2,2,32021.0,3238.0,6476.0,6476.0,0.0,2782.283251616127,100001,3801,2782.283251616127
query_8683_v0,2,3,32265.0,3182.0,6364.0,6364.0,0.0,2704.011157601116,100002,3421,2704.011157601116
query_8683_v0,2,4,32287.0,3175.0,6350.0,6350.0,0.0,2717.450862576269,100000,3458,2717.450862576269
query_8683_v0,2,5,32060.0,3222.0,6444.0,6444.0,0.0,2771.4366812227076,100001,4092,2771.4366812227076
query_7547_v9,2,1,30121.0,810.0,2962.0,952.0,2010.0,847095.0422960725,100012,4582,3275.9500775330544
query_7547_v9,2,2,29881.0,854.0,3061.0,994.0,2067.0,987133.6037950537,100005,2951,3279.266019911131
query_7547_v9,2,3,30490.0,790.0,2833.0,938.0,1895.0,769925.2613643818,100001,2741,3041.294404010934
query_7547_v9,2,4,30197.0,808.0,2972.0,938.0,2034.0,832557.0287114613,100000,2873,3241.025292634626
query_7547_v9,2,5,30287.0,796.0,2946.0,938.0,2008.0,1005234.3142272262,100001,2784,3240.9041181586676
query_2416_v4,2,1,51330.0,414.0,1936.0,433.0,1503.0,3219410.8008766803,100001,3605,296.46879437572454
query_2416_v4,2,2,51697.0,380.0,1779.0,402.0,1377.0,2474900.2038803026,100001,2526,273.64309242850203
query_2416_v4,2,3,51218.0,401.0,1862.0,424.0,1438.0,2244005.7865594127,100011,2198,281.54222801905365
query_2416_v4,2,4,51282.0,406.0,1892.0,428.0,1464.0,2480961.8843843844,100001,2164,285.1438261780719
query_2416_v4,2,5,51353.0,407.0,1901.0,436.0,1465.0,2640458.1935232608,100002,2240,280.29296491700427
query_6731_v1,3,1,257234.0,39999.0,113334.0,69531.0,43803.0,4307.37386193116,1000002,51902,2224.266504427875
query_6731_v1,3,2,258038.0,39787.0,112583.0,69297.0,43286.0,4251.855850688658,1000002,53510,2195.360466287911
query_6731_v1,3,3,258824.0,39599.0,112198.0,68957.0,43241.0,4244.980620035236,1000000,50887,2181.5157713349613
query_6731_v1,3,4,258050.0,39810.0,112824.0,69183.0,43641.0,4293.11581476458,1000001,39823,2207.629048633986
query_6731_v1,3,5,257600.0,39860.0,113051.0,69263.0,43788.0,4293.766304347826,1000008,46769,2216.216086956522
query_3841_v9,3,1,301876.0,8151.0,29681.0,9548.0,20133.0,873705.2268514225,1000001,22631,3258.8402363829205
query_3841_v9,3,2,301438.0,8272.0,29995.0,9763.0,20232.0,838531.7584810144,1000000,21885,3330.2152142527193
query_3841_v9,3,3,300453.0,8417.0,30576.0,9938.0,20638.0,888707.674990764,1000000,20597,3388.5948066331066
query_3841_v9,3,4,301256.0,8394.0,30419.0,9878.0,20541.0,917612.6864394402,1000001,20557,3333.28800707749
query_3841_v9,3,5,300581.0,8360.0,30395.0,9833.0,20562.0,910660.0362364886,1000008,20872,3306.6577586047506
query_11285_v0,3,1,321633.0,32065.0,64136.0,64130.0,6.0,2743.0339424126255,1000001,43779,2743.3826006659765
query_11285_v0,3,2,322351.0,31936.0,63872.0,63872.0,0.0,2741.0987277843096,1000000,35749,2741.0987277843096
query_11285_v0,3,3,322543.0,31882.0,63764.0,63764.0,0.0,2727.11299888697,1000000,34107,2727.11299888697
query_11285_v0,3,4,322535.0,31882.0,63764.0,63764.0,0.0,2745.329703753081,1000000,37528,2745.329703753081
query_11285_v0,3,5,322250.0,31937.0,63874.0,63874.0,0.0,2723.050352211016,1000001,33387,2723.050352211016
c6_role1_s,3,1,250000.0,250000.0,500000.0,500000.0,0.0,2716714.605492,1000000,66815,31173.0
c6_role1_s,3,2,250000.0,250000.0,500000.0,500000.0,0.0,2720924.08272,1000000,65270,31173.0
c6_role1_s,3,3,250000.0,250000.0,500000.0,500000.0,0.0,2719729.034592,1000000,57080,31173.0
c6_role1_s,3,4,250000.0,250000.0,500000.0,500000.0,0.0,2723788.382652,1000000,54828,31173.0
c6_role1_s,3,5,250000.0,250000.0,500000.0,500000.0,0.0,2716899.399036,1000000,58529,31173.0
query_1710_v6,3,1,237433.0,1835.0,5407.0,2028.0,3379.0,3293.815055194518,1000000,17163,93.99030884502154
query_1710_v6,3,2,237321.0,1916.0,5630.0,2126.0,3504.0,3422.477146986571,1000003,16710,95.91198629704071
query_1710_v6,3,3,237642.0,1813.0,5328.0,2007.0,3321.0,3294.206621725116,1000001,15511,92.38175280463891
query_1710_v6,3,4,237554.0,1837.0,5404.0,2025.0,3379.0,3208.6574547260834,1000003,16504,92.09503733887874
query_1710_v6,3,5,237374.0,1878.0,5542.0,2068.0,3474.0,3303.4822769132256,1000002,15771,95.63764144346052
query_3965_v2,3,1,125000.0,125000.0,250000.0,250000.0,0.0,5928710.000000001,1000000,67529,3040.3740602650787
query_3965_v2,3,2,125000.0,125000.0,250000.0,250000.0,0.0,5928710.000000001,1000000,76776,3042.001736531733
query_3965_v2,3,3,125000.0,125000.0,250000.0,250000.0,0.0,5928710.000000001,1000000,75921,3042.8739333316935
query_3965_v2,3,4,125000.0,125000.0,250000.0,250000.0,0.0,5928710.000000001,1000000,74956,3041.7173706650588
query_3965_v2,3,5,125000.0,125000.0,250000.0,250000.0,0.0,5928710.000000001,1000000,74283,3042.45162879839
query_3872_v0,3,1,224886.0,137557.0,275114.0,275114.0,0.0,36649.0749713188,1000000,67239,1581.7898935460632
query_3872_v0,3,2,225078.0,137461.0,274922.0,274922.0,0.0,36563.088156105885,1000000,76405,1579.337589635593
query_3872_v0,3,3,224626.0,137687.0,275374.0,275374.0,0.0,36694.32759342196,1000000,79434,1585.117404040494
query_3872_v0,3,4,224756.0,137623.0,275246.0,275246.0,0.0,36632.97114203848,1000004,74753,1583.4641922796277
query_3872_v0,3,5,224662.0,137670.0,275340.0,275340.0,0.0,36800.400005341355,1000004,80153,1584.6677230684318
c6_role2_o,3,1,241101.0,241101.0,649125.0,350876.0,298249.0,1851915.107029834,1000001,63004,111919.81400044652
c6_role2_o,3,2,241094.0,241094.0,649480.0,350521.0,298959.0,1850107.4607912267,1000001,66682,111801.31810759453
c6_role2_o,3,3,241137.0,241137.0,649631.0,350369.0,299262.0,1856053.5981454526,1000000,61985,111801.08370961725
c6_role2_o,3,4,241056.0,241056.0,649480.0,350521.0,298959.0,1852717.2258064516,1000001,60980,109996.33443073824
c6_role2_o,3,5,241101.0,241101.0,649470.0,350531.0,298939.0,1851759.1482241882,1000001,63253,111324.28820050164
query_9996_v2,3,1,852593.0,117.0,802.0,117.0,685.0,792744.6212483565,1000000,13665,1.8956889859917032
query_9996_v2,3,2,853136.0,101.0,699.0,101.0,598.0,644533.384670205,1000000,13053,1.3752779478134223
query_9996_v2,3,3,851895.0,115.0,797.0,115.0,682.0,807918.849153945,1000000,13211,1.7782795481590592
query_9996_v2,3,4,852622.0,103.0,711.0,103.0,608.0,772938.9252634813,1000001,13093,1.7208033134414829
query_9996_v2,3,5,853219.0,112.0,771.0,112.0,659.0,813168.1161718152,1000000,13486,1.800993987198106
query_4957_v0,3,1,224886.0,137557.0,275114.0,275114.0,0.0,36649.0749713188,1000000,89697,1581.7898935460632
query_4957_v0,3,2,225078.0,137461.0,274922.0,274922.0,0.0,36563.088156105885,1000000,76627,1579.337589635593
query_4957_v0,3,3,224626.0,137687.0,275374.0,275374.0,0.0,36694.32759342196,1000000,71501,1585.117404040494
query_4957_v0,3,4,224756.0,137623.0,275246.0,275246.0,0.0,36632.97114203848,1000004,71454,1583.4641922796277
query_4957_v0,3,5,224662.0,137670.0,275340.0,275340.0,0.0,36800.400005341355,1000004,60413,1584.6677230684318
query_8423_v2,3,1,852593.0,117.0,802.0,117.0,685.0,792744.6212483565,1000000,13685,1.8956889859917032
query_8423_v2,3,2,853136.0,101.0,699.0,101.0,598.0,644533.384670205,1000000,12924,1.3752779478134223
query_8423_v2,3,3,851895.0,115.0,797.0,115.0,682.0,807918.849153945,1000000,12935,1.7782795481590592
query_8423_v2,3,4,852622.0,103.0,711.0,103.0,608.0,772938.9252634813,1000001,12615,1.7208033134414829
query_8423_v2,3,5,853219.0,112.0,771.0,112.0,659.0,813168.1161718152,1000000,13175,1.800993987198106
query_4207_v7,3,1,855152.0,7086.0,14172.0,14172.0,0.0,156388.65880451663,1000000,24059,305.89562674238033
query_4207_v7,3,2,853332.0,7176.0,14352.0,14352.0,0.0,160993.8059418843,1000009,21372,314.7944856163838
query_4207_v7,3,3,855088.0,7033.0,14066.0,14066.0,0.0,157298.22538732857,1000000,21099,307.59239166027356
query_4207_v7,3,4,854558.0,7075.0,14150.0,14150.0,0.0,162667.6041509178,1000006,21111,317.70546411127157
query_4207_v7,3,5,856634.0,6911.0,13822.0,13822.0,0.0,157792.75056558577,1000000,21774,308.11786363837996
query_7351_v0,3,1,146002.0,92702.0,185404.0,185404.0,0.0,28431.82187915234,1000006,77786,28431.82187915234
query_7351_v0,3,2,146182.0,92694.0,185388.0,185388.0,0.0,28394.36200079353,1000000,73745,28394.36200079353
query_7351_v0,3,3,146397.0,92684.0,185368.0,185368.0,0.0,28349.603038313628,1000003,69984,28349.603038313628
query_7351_v0,3,4,146596.0,92626.0,185252.0,185252.0,0.0,28293.402644001202,1000004,66542,28293.402644001202
query_7351_v0,3,5,146559.0,92658.0,185316.0,185316.0,0.0,28310.322682332713,1000001,87213,28310.322682332713
query_12015_v4,3,1,513070.0,4051.0,18955.0,4285.0,14670.0,2735157.1198082133,1000000,21909,285.8607249260969
query_12015_v4,3,2,513768.0,4004.0,18663.0,4232.0,14431.0,3066774.0339160864,1000000,22083,281.1770794111222
query_12015_v4,3,3,512677.0,4143.0,19350.0,4362.0,14988.0,2620479.7667771326,1000000,20849,291.35537475365174
query_12015_v4,3,4,513129.0,4067.0,19013.0,4297.0,14716.0,2571044.885434267,1000001,20152,288.0038362683133
query_12015_v4,3,5,513458.0,4139.0,19349.0,4361.0,14988.0,2659404.952161618,1000003,20049,290.8076637183231
query_6102_v6,3,1,227388.0,2597.0,7622.0,2945.0,4677.0,4922.5382913786125,1000000,17698,137.11518637746934
query_6102_v6,3,2,227216.0,2612.0,7645.0,2968.0,4677.0,4982.232628864164,1000001,18387,136.88973267727624
query_6102_v6,3,3,227689.0,2554.0,7477.0,2912.0,4565.0,4857.596563733865,1000000,16807,134.068925156683
query_6102_v6,3,4,228079.0,2498.0,7305.0,2855.0,4450.0,4740.443679602243,1000001,16546,129.03245366736965
query_6102_v6,3,5,227816.0,2487.0,7302.0,2823.0,4479.0,4596.889722407557,1000002,16620,129.27762755908276
query_11914_v2,3,1,125000.0,125000.0,250000.0,250000.0,0.0,4260060.0,1000000,73374,2622.718858666802
query_11914_v2,3,2,125000.0,125000.0,250000.0,250000.0,0.0,4260060.0,1000000,62337,2622.9475253334654
query_11914_v2,3,3,125000.0,125000.0,250000.0,250000.0,0.0,4260060.0,1000000,62439,2623.9426826668605
query_11914_v2,3,4,125000.0,125000.0,250000.0,250000.0,0.0,4260060.0,1000000,69987,2625.0421120001843
query_11914_v2,3,5,125000.0,125000.0,250000.0,250000.0,0.0,4260060.0,1000000,60778,2624.6908800001565
query_2023_v9,3,1,310308.0,6089.0,22205.0,7003.0,15202.0,213948.10427059568,1000000,19854,1137.437566130359
query_2023_v9,3,2,310152.0,5979.0,21964.0,6845.0,15119.0,220325.05473445277,1000001,18724,1130.3630005339223
query_2023_v9,3,3,309767.0,6011.0,22045.0,6896.0,15149.0,200624.85911023448,1000002,18012,1110.4054216422796
query_2023_v9,3,4,310432.0,5925.0,21564.0,6876.0,14688.0,203727.3263581074,1000000,18164,1114.2265045686245
query_2023_v9,3,5,310561.0,6059.0,22146.0,6944.0,15202.0,213688.4904028516,1000001,18205,1153.1250892390478
query_7029_v0,3,1,224886.0,137557.0,275114.0,275114.0,0.0,36649.0749713188,1000000,81842,1581.7898935460632
query_7029_v0,3,2,225078.0,137461.0,274922.0,274922.0,0.0,36563.088156105885,1000000,79712,1579.337589635593
query_7029_v0,3,3,224626.0,137687.0,275374.0,275374.0,0.0,36694.32759342196,1000000,74440,1585.117404040494
query_7029_v0,3,4,224756.0,137623.0,275246.0,275246.0,0.0,36632.97114203848,1000004,70508,1583.4641922796277
query_7029_v0,3,5,224662.0,137670.0,275340.0,275340.0,0.0,36800.400005341355,1000004,72860,1584.6677230684318
query_517_v2,3,1,852593.0,117.0,802.0,117.0,685.0,792744.6212483565,1000000,13804,1.8956889859917032
query_517_v2,3,2,853136.0,101.0,699.0,101.0,598.0,644533.384670205,1000000,13049,1.3752779478134223
query_517_v2,3,3,851895.0,115.0,797.0,115.0,682.0,807918.849153945,1000000,12899,1.7782795481590592
query_517_v2,3,4,852622.0,103.0,711.0,103.0,608.0,772938.9252634813,1000001,12818,1.7208033134414829
query_517_v2,3,5,853219.0,112.0,771.0,112.0,659.0,813168.1161718152,1000000,13110,1.800993987198106
query_6731_v0,3,1,266928.0,41453.0,82906.0,82906.0,0.0,4303.724554936162,1000002,53346,4303.724554936162
query_6731_v0,3,2,267682.0,41266.0,82532.0,82532.0,0.0,4255.322599203532,1000001,51068,4255.322599203532
query_6731_v0,3,3,268443.0,41110.0,82220.0,82220.0,0.0,4252.6446061175,1000000,44293,4252.6446061175
query_6731_v0,3,4,267424.0,41326.0,82652.0,82652.0,0.0,4302.843020820868,1000007,41868,4302.843020820868
query_6731_v0,3,5,267289.0,41344.0,82688.0,82688.0,0.0,4288.709913239976,1000003,51701,4288.709913239976
query_3670_v3,3,1,876183.0,2240.0,9482.0,2265.0,7217.0,2046621.2583398675,1000000,23631,68.42272397193472
query_3670_v3,3,2,874657.0,2300.0,9692.0,2311.0,7381.0,1304539.2413483227,1000000,23678,70.25121670351878
query_3670_v3,3,3,874997.0,2226.0,9327.0,2245.0,7082.0,1058424.5478007353,1000000,22349,68.5530688318245
query_3670_v3,3,4,876562.0,2221.0,9307.0,2236.0,7071.0,1240605.4702713557,1000000,23699,68.09231201378867
query_3670_v3,3,5,875874.0,2234.0,9454.0,2253.0,7201.0,1156045.6650340117,1000000,23498,68.87592072233791
query_3670_v5,3,1,871113.0,2227.0,6659.0,2262.0,4397.0,2052165.5906455305,1000000,22651,189.7520908481324
query_3670_v5,3,2,869625.0,2287.0,6854.0,2315.0,4539.0,1307529.5719649275,1000000,23246,195.34250452053226
query_3670_v5,3,3,870023.0,2217.0,6631.0,2254.0,4377.0,1068083.7255566807,1000000,23130,189.543304395243
query_3670_v5,3,4,871564.0,2210.0,6614.0,2242.0,4372.0,1244453.096933788,1000000,22819,188.81232978771965
query_3670_v5,3,5,871101.0,2214.0,6627.0,2246.0,4381.0,1157630.7810919743,1000000,22715,188.76022328336717
query_11284_v6,3,1,227388.0,2597.0,7622.0,2945.0,4677.0,4922.5382913786125,1000000,18831,137.11518637746934
query_11284_v6,3,2,227216.0,2612.0,7645.0,2968.0,4677.0,4982.232628864164,1000001,18690,136.88973267727624
query_11284_v6,3,3,227689.0,2554.0,7477.0,2912.0,4565.0,4857.596563733865,1000000,18929,134.068925156683
query_11284_v6,3,4,228079.0,2498.0,7305.0,2855.0,4450.0,4740.443679602243,1000001,17537,129.03245366736965
query_11284_v6,3,5,227816.0,2487.0,7302.0,2823.0,4479.0,4596.889722407557,1000002,17064,129.27762755908276
query_3713_v2,3,1,871501.0,2229.0,6668.0,2267.0,4401.0,2051745.180817922,1000000,24291,190.08344185737292
query_3713_v2,3,2,869919.0,2290.0,6864.0,2318.0,4546.0,1307653.4791676006,1000000,23084,196.16339956941923
query_3713_v2,3,3,870343.0,2218.0,6639.0,2255.0,4384.0,1068598.7290160316,1000000,22438,190.24484582015174
query_3713_v2,3,4,871912.0,2210.0,6618.0,2246.0,4372.0,1243956.4072704585,1000000,22276,189.38909453716286
query_3713_v2,3,5,871414.0,2216.0,6639.0,2248.0,4391.0,1158663.0638846748,1000000,22710,189.5227721417705
c6_role1_o,3,1,238859.0,238859.0,624017.0,375985.0,248032.0,2726799.7041727547,1000002,70537,153771.99312663803
c6_role1_o,3,2,238946.0,238946.0,624697.0,375306.0,249391.0,2723792.178567542,1000003,68850,153330.71802706557
c6_role1_o,3,3,238975.0,238975.0,624822.0,375180.0,249642.0,2731412.7625985984,1000002,65402,154239.50342228872
c6_role1_o,3,4,238959.0,238959.0,624805.0,375198.0,249607.0,2715933.0305324346,1000003,62868,153876.7867385455
c6_role1_o,3,5,238953.0,238953.0,624560.0,375442.0,249118.0,2711068.400760819,1000002,64941,153361.73617625292
query_10962_v0,3,1,146002.0,92702.0,185404.0,185404.0,0.0,28431.82187915234,1000006,86215,28431.82187915234
query_10962_v0,3,2,146182.0,92694.0,185388.0,185388.0,0.0,28394.36200079353,1000000,81042,28394.36200079353
query_10962_v0,3,3,146397.0,92684.0,185368.0,185368.0,0.0,28349.603038313628,1000003,75095,28349.603038313628
query_10962_v0,3,4,146596.0,92626.0,185252.0,185252.0,0.0,28293.402644001202,1000004,75251,28293.402644001202
query_10962_v0,3,5,146559.0,92658.0,185316.0,185316.0,0.0,28310.322682332713,1000001,82783,28310.322682332713
query_5437_v6,3,1,199629.0,38654.0,129646.0,38659.0,90987.0,682078.8438753888,1000005,47541,2.678481854574302
query_5437_v6,3,2,198754.0,38776.0,130162.0,38786.0,91376.0,678341.7260734375,1000003,40878,2.6944719280794933
query_5437_v6,3,3,199960.0,38601.0,129528.0,38610.0,90918.0,666183.6205241048,1000007,38546,2.66356585371786
query_5437_v6,3,4,198322.0,38862.0,130411.0,38870.0,91541.0,689821.5451840946,1000003,40666,2.7112046521116504
query_5437_v6,3,5,199100.0,38754.0,130069.0,38762.0,91307.0,679743.8167353089,1000007,41545,2.6895352960884
SPO_p,3,1,500000.0,500000.0,1000000.0,1000000.0,0.0,1.0916931E7,1000000,20892,86.87942993994274
SPO_p,3,2,500000.0,500000.0,1000000.0,1000000.0,0.0,1.0916931E7,1000000,18954,90.06244750079307
SPO_p,3,3,500000.0,500000.0,1000000.0,1000000.0,0.0,1.0916931E7,1000000,18547,91.3662025556347
SPO_p,3,4,500000.0,500000.0,1000000.0,1000000.0,0.0,1.0916931E7,1000000,18609,90.36916784182976
SPO_p,3,5,500000.0,500000.0,1000000.0,1000000.0,0.0,1.0916931E7,1000000,18500,87.06332293054919
query_3822_v6,3,1,124998.0,50145.0,168182.0,50158.0,118024.0,748537.6643226291,1000000,54874,3.0527641565246864
query_3822_v6,3,2,125537.0,50061.0,168023.0,50075.0,117948.0,743370.6623943539,1000001,49423,3.0395592897970376
query_3822_v6,3,3,125177.0,50063.0,168043.0,50072.0,117971.0,745480.0567596284,1000005,51770,3.04619858702028
query_3822_v6,3,4,125055.0,50139.0,168188.0,50145.0,118043.0,749721.5599936028,1000014,51711,3.0534932598673175
query_3822_v6,3,5,124812.0,50208.0,168503.0,50216.0,118287.0,754628.3406643592,1000005,50166,3.0678508133047457
query_5968_v2,3,1,852593.0,117.0,802.0,117.0,685.0,792744.6212483565,1000000,14952,1.8956889859917032
query_5968_v2,3,2,853136.0,101.0,699.0,101.0,598.0,644533.384670205,1000000,13801,1.3752779478134223
query_5968_v2,3,3,851895.0,115.0,797.0,115.0,682.0,807918.849153945,1000000,13942,1.7782795481590592
query_5968_v2,3,4,852622.0,103.0,711.0,103.0,608.0,772938.9252634813,1000001,13893,1.7208033134414829
query_5968_v2,3,5,853219.0,112.0,771.0,112.0,659.0,813168.1161718152,1000000,13607,1.800993987198106
query_3713_v5,3,1,871113.0,2227.0,6659.0,2262.0,4397.0,2052165.5906455305,1000000,23732,189.7520908481324
query_3713_v5,3,2,869625.0,2287.0,6854.0,2315.0,4539.0,1307529.5719649275,1000000,23636,195.34250452053226
query_3713_v5,3,3,870023.0,2217.0,6631.0,2254.0,4377.0,1068083.7255566807,1000000,22113,189.543304395243
query_3713_v5,3,4,871564.0,2210.0,6614.0,2242.0,4372.0,1244453.096933788,1000000,21899,188.81232978771965
query_3713_v5,3,5,871101.0,2214.0,6627.0,2246.0,4381.0,1157630.7810919743,1000000,23732,188.76022328336717
query_6934_v7,3,1,878993.0,6030.0,12060.0,12060.0,0.0,153594.96512941513,1000000,20471,293.632706972638
query_6934_v7,3,2,877490.0,6174.0,12348.0,12348.0,0.0,151413.66457509488,1000000,21602,289.64178737079624
query_6934_v7,3,3,878298.0,6135.0,12270.0,12270.0,0.0,157177.68535963877,1000000,21410,300.46787081377846
query_6934_v7,3,4,877115.0,6227.0,12454.0,12454.0,0.0,165747.0214601278,1000000,21395,316.64935384755705
query_6934_v7,3,5,878043.0,6172.0,12344.0,12344.0,0.0,155594.73777024588,1000000,21259,297.53059702087484
query_9351_v2,3,1,852593.0,117.0,802.0,117.0,685.0,792744.6212483565,1000000,14446,1.8956889859917032
query_9351_v2,3,2,853136.0,101.0,699.0,101.0,598.0,644533.384670205,1000000,13767,1.3752779478134223
query_9351_v2,3,3,851895.0,115.0,797.0,115.0,682.0,807918.849153945,1000000,14177,1.7782795481590592
query_9351_v2,3,4,852622.0,103.0,711.0,103.0,608.0,772938.9252634813,1000001,13668,1.7208033134414829
query_9351_v2,3,5,853219.0,112.0,771.0,112.0,659.0,813168.1161718152,1000000,13701,1.800993987198106
query_4711_v2,3,1,782137.0,8075.0,32161.0,8110.0,24051.0,706833.257613436,1000000,26313,78.54812929844131
query_4711_v2,3,2,782183.0,8097.0,32261.0,8130.0,24131.0,727653.4573431025,1000000,24132,77.8632133441452
query_4711_v2,3,3,780380.0,8213.0,32720.0,8253.0,24467.0,734307.7784604937,1000003,22826,78.81549598009178
query_4711_v2,3,4,782887.0,8078.0,32150.0,8120.0,24030.0,737757.2467610268,1000000,23635,77.4959682493592
query_4711_v2,3,5,784290.0,7966.0,31748.0,7993.0,23755.0,713243.1581239082,1000000,22754,75.93413685174824
query_12128_v0,3,1,146002.0,92702.0,185404.0,185404.0,0.0,28431.82187915234,1000006,84179,28431.82187915234
query_12128_v0,3,2,146182.0,92694.0,185388.0,185388.0,0.0,28394.36200079353,1000000,76569,28394.36200079353
query_12128_v0,3,3,146397.0,92684.0,185368.0,185368.0,0.0,28349.603038313628,1000003,80731,28349.603038313628
query_12128_v0,3,4,146596.0,92626.0,185252.0,185252.0,0.0,28293.402644001202,1000004,74062,28293.402644001202
query_12128_v0,3,5,146559.0,92658.0,185316.0,185316.0,0.0,28310.322682332713,1000001,81063,28310.322682332713
query_10810_v0,3,1,146002.0,92702.0,185404.0,185404.0,0.0,28431.82187915234,1000006,74181,28431.82187915234
query_10810_v0,3,2,146182.0,92694.0,185388.0,185388.0,0.0,28394.36200079353,1000000,78507,28394.36200079353
query_10810_v0,3,3,146397.0,92684.0,185368.0,185368.0,0.0,28349.603038313628,1000003,71611,28349.603038313628
