query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_6731_v6,3,5,347182.0,3279.0,1000005,17592,1690.66808455741
query_8831_v6,3,1,241085.0,638.0,1000000,14166,87.12676258718126
query_8831_v6,3,2,241273.0,628.0,1000003,12729,88.0985676107243
query_8831_v6,3,3,241234.0,633.0,1000001,12659,84.780666208313
query_8831_v6,3,4,241233.0,616.0,1000003,12618,84.9677549247619
query_8831_v6,3,5,241189.0,632.0,1000002,12787,87.2584167600041
query_3670_v2,3,1,874935.0,1957.0,1000000,23538,165.29795741646058
query_3670_v2,3,2,873258.0,2022.0,1000000,23616,162.74383352110118
query_3670_v2,3,3,873274.0,1990.0,1000000,22516,154.4068430548195
query_3670_v2,3,4,875329.0,1935.0,1000000,20721,164.57083918997245
query_3670_v2,3,5,874567.0,1965.0,1000000,23287,164.50361663302024
SPO_s,3,1,803355.0,196645.0,1000000,19794,222397.84291351587
SPO_s,3,2,803163.0,196837.0,1000000,18083,222684.35720913546
SPO_s,3,3,803251.0,196749.0,1000000,17714,222567.71080526707
SPO_s,3,4,803258.0,196742.0,1000000,19465,222610.1708886533
SPO_s,3,5,803353.0,196647.0,1000000,18204,222500.85820859787
query_4564_v9,3,1,311234.0,5975.0,1000001,23042,2928.4490909196898
query_4564_v9,3,2,310605.0,6053.0,1000000,22699,2860.046839909168
query_4564_v9,3,3,310106.0,6155.0,1000000,20167,2918.2930226257363
query_4564_v9,3,4,310456.0,6142.0,1000001,22936,2911.9107036205874
query_4564_v9,3,5,310072.0,6042.0,1000008,22580,2792.47693221715
query_4046_v4,3,1,519799.0,2616.0,1000002,20157,262.85449632891465
query_4046_v4,3,2,520387.0,2568.0,1000000,18995,281.2766417319061
query_4046_v4,3,3,519552.0,2640.0,1000000,18812,304.06034651376916
query_4046_v4,3,4,519988.0,2601.0,1000000,18889,281.08487839930103
query_4046_v4,3,5,520429.0,2612.0,1000002,18888,296.6984941998797
query_11405_v7,3,1,896256.0,156.0,1000000,13950,152.63705158911833
query_11405_v7,3,2,895725.0,156.0,1000000,13337,162.7972786461646
query_11405_v7,3,3,895166.0,156.0,1000000,12799,158.73687709572323
query_11405_v7,3,4,896554.0,156.0,1000000,13123,158.26580701439752
query_11405_v7,3,5,897635.0,156.0,1000000,12946,152.81455071565793
c6_role0_s,3,1,441405.0,58595.0,1000000,39183,58622.93854186213
c6_role0_s,3,2,441406.0,58594.0,1000000,35059,58657.07915208049
c6_role0_s,3,3,441397.0,58603.0,1000000,36395,58660.81968961349
c6_role0_s,3,4,441407.0,58593.0,1000000,35314,58583.971615544564
c6_role0_s,3,5,441401.0,58599.0,1000000,34475,58658.11508576636
query_3919_v9,3,1,319913.0,3761.0,1000000,20435,961.2937397438686
query_3919_v9,3,2,319630.0,3663.0,1000001,17824,1020.548382336734
query_3919_v9,3,3,319527.0,3697.0,1000002,20225,937.9843213032041
query_3919_v9,3,4,319912.0,3676.0,1000000,17349,928.965413522866
query_3919_v9,3,5,320111.0,3802.0,1000001,19651,945.603491558778
query_10892_v0,3,1,380998.0,1583.0,1000001,13517,1583.7298013633642
query_10892_v0,3,2,381185.0,1583.0,1000002,12243,1577.9615239555965
query_10892_v0,3,3,381038.0,1583.0,1000001,11389,1583.2034319933873
query_10892_v0,3,4,381078.0,1583.0,1000002,11468,1579.6822909189266
query_10892_v0,3,5,380951.0,1583.0,1000002,11824,1588.3527792251018
query_8341_v2,3,1,242042.0,7958.0,1000000,18075,2983.242527733943
query_8341_v2,3,2,242042.0,7958.0,1000000,16250,2983.242527733943
query_8341_v2,3,3,242042.0,7958.0,1000000,13630,2983.242527733943
query_8341_v2,3,4,242042.0,7958.0,1000000,14638,2983.242527733943
query_8341_v2,3,5,242042.0,7958.0,1000000,16407,2983.242527733943
query_4042_v6,3,1,241085.0,638.0,1000000,13885,87.12676258718126
query_4042_v6,3,2,241273.0,628.0,1000003,12425,88.0985676107243
query_4042_v6,3,3,241234.0,633.0,1000001,12539,84.780666208313
query_4042_v6,3,4,241233.0,616.0,1000003,12540,84.9677549247619
query_4042_v6,3,5,241189.0,632.0,1000002,12472,87.2584167600041
SPO_o,3,1,814363.0,185637.0,1000000,21748,204575.00885767516
SPO_o,3,2,814410.0,185590.0,1000000,20513,204478.07186064587
SPO_o,3,3,814263.0,185737.0,1000000,19343,204674.61139685655
SPO_o,3,4,813920.0,186080.0,1000000,19387,205045.46353599473
SPO_o,3,5,814470.0,185530.0,1000000,19213,204507.44414237444
query_12087_v0,3,1,233952.0,28228.0,1000000,38524,28354.750624059638
query_12087_v0,3,2,233434.0,28229.0,1000003,36389,28470.42351585459
query_12087_v0,3,3,234283.0,28227.0,1000000,34303,28345.27156473154
query_12087_v0,3,4,234023.0,28218.0,1000001,32800,28362.986415865107
query_12087_v0,3,5,234074.0,28228.0,1000002,38383,28375.171757649292
query_8183_v2,3,1,798019.0,6034.0,1000000,22836,78.48635374221921
query_8183_v2,3,2,797480.0,6100.0,1000000,21342,78.18732342813588
query_8183_v2,3,3,796994.0,6085.0,1000003,20493,79.0342640943337
query_8183_v2,3,4,798465.0,6064.0,1000000,22813,77.4985474331806
query_8183_v2,3,5,799546.0,5999.0,1000000,23692,76.62251494670696
query_4392_v0,3,1,380998.0,1583.0,1000001,13781,1583.7298013633642
query_4392_v0,3,2,381185.0,1583.0,1000002,12232,1577.9615239555965
query_4392_v0,3,3,381038.0,1583.0,1000001,11824,1583.2034319933873
query_4392_v0,3,4,381078.0,1583.0,1000002,12037,1579.6822909189266
query_4392_v0,3,5,380951.0,1583.0,1000002,12062,1588.3527792251018
query_8683_v0,3,1,392016.0,2731.0,1000000,17973,2740.8147728664135
query_8683_v0,3,2,392053.0,2732.0,1000000,17053,2740.1175249264766
query_8683_v0,3,3,392456.0,2730.0,1000001,15549,2716.2924455225557
query_8683_v0,3,4,392043.0,2732.0,1000000,16104,2756.3772851447416
query_8683_v0,3,5,392030.0,2732.0,1000001,16685,2729.8851516465575
query_7547_v9,3,1,311234.0,5975.0,1000001,23742,2928.4490909196898
query_7547_v9,3,2,310605.0,6053.0,1000000,22764,2860.046839909168
query_7547_v9,3,3,310106.0,6155.0,1000000,21527,2918.2930226257363
query_7547_v9,3,4,310456.0,6142.0,1000001,22550,2911.9107036205874
query_7547_v9,3,5,310072.0,6042.0,1000008,24255,2792.47693221715
query_2416_v4,3,1,519799.0,2616.0,1000002,20610,262.85449632891465
query_2416_v4,3,2,520387.0,2568.0,1000000,19165,281.2766417319061
query_2416_v4,3,3,519552.0,2640.0,1000000,18772,304.06034651376916
query_2416_v4,3,4,519988.0,2601.0,1000000,18492,281.08487839930103
query_2416_v4,3,5,520429.0,2612.0,1000002,19376,296.6984941998797
query_6731_v1,4,1,834.0,126.0,10041,1216,2970.9648479077446
query_6731_v1,4,2,734.0,128.0,10009,451,3120.519524149279
query_6731_v1,4,3,793.0,126.0,10015,404,2708.5534293577216
query_6731_v1,4,4,895.0,124.0,10030,402,2520.5551770510497
query_6731_v1,4,5,900.0,123.0,10016,380,2384.0959252511684
query_3841_v9,4,1,1745.0,47.0,10001,978,16032.882657124268
query_3841_v9,4,2,1554.0,52.0,10010,304,17486.3691338313
query_3841_v9,4,3,1783.0,47.0,10015,349,22470.93661192788
query_3841_v9,4,4,1656.0,50.0,10098,303,23208.154964684836
query_3841_v9,4,5,1824.0,44.0,10000,281,15571.397746521216
query_11285_v0,4,1,1227.0,116.0,10042,1166,2571.20782396088
query_11285_v0,4,2,1118.0,120.0,10053,407,3042.5581395348836
query_11285_v0,4,3,1123.0,120.0,10063,394,3015.6972395369544
query_11285_v0,4,4,1281.0,114.0,10027,398,2608.72131147541
query_11285_v0,4,5,1193.0,117.0,10023,483,2982.880134115675
c6_role1_s,4,1,457.0,455.0,10014,1386,31224.20331214032
c6_role1_s,4,2,459.0,455.0,10018,519,31121.488424388
c6_role1_s,4,3,460.0,455.0,10020,472,31238.23977691094
c6_role1_s,4,4,460.0,455.0,10020,510,31320.784316283924
c6_role1_s,4,5,459.0,455.0,10018,422,31162.96571886069
query_1710_v6,4,1,1967.0,17.0,10073,790,270.42565102092294
query_1710_v6,4,2,1948.0,18.0,10093,285,458.41175420036376
query_1710_v6,4,3,1969.0,17.0,10003,212,300.76022191673286
query_1710_v6,4,4,2071.0,13.0,10002,200,355.59537129477644
query_1710_v6,4,5,1857.0,21.0,10003,305,688.8507084127951
query_3965_v2,4,1,232.0,227.0,10008,1168,6110.432349323494
query_3965_v2,4,2,229.0,228.0,10036,443,6070.153284671534
query_3965_v2,4,3,230.0,228.0,10040,351,6101.701008865791
query_3965_v2,4,4,230.0,228.0,10040,403,6092.38827838828
query_3965_v2,4,5,228.0,228.0,10032,445,6124.168149739185
query_3872_v0,4,1,516.0,289.0,10023,1289,1603.0047739556653
query_3872_v0,4,2,533.0,288.0,10023,453,1533.5181102969468
query_3872_v0,4,3,524.0,288.0,10019,441,1627.0181905805437
query_3872_v0,4,4,522.0,288.0,10006,399,1584.6616166639621
query_3872_v0,4,5,541.0,287.0,10018,379,1581.7035875985462
c6_role2_o,4,1,482.0,449.0,10014,1318,10817.706749405419
c6_role2_o,4,2,474.0,449.0,10009,545,9971.284869160834
c6_role2_o,4,3,489.0,447.0,10003,604,13221.20961572687
c6_role2_o,4,4,480.0,449.0,10011,542,11786.094925679829
c6_role2_o,4,5,489.0,448.0,10012,427,10866.991667393728
query_9996_v2,4,1,8588.0,0.0,10000,684,0.0
query_9996_v2,4,2,8324.0,2.0,10000,317,59.24706528454726
query_9996_v2,4,3,8293.0,2.0,10000,208,9.22148679306066
query_9996_v2,4,4,8334.0,1.0,10000,197,6.2762397190042964
query_9996_v2,4,5,8623.0,0.0,10002,166,0.0
query_4957_v0,4,1,516.0,289.0,10023,1319,1603.0047739556653
query_4957_v0,4,2,533.0,288.0,10023,445,1533.5181102969468
query_4957_v0,4,3,524.0,288.0,10019,473,1627.0181905805437
query_4957_v0,4,4,522.0,288.0,10006,421,1584.6616166639621
query_4957_v0,4,5,541.0,287.0,10018,357,1581.7035875985462
query_8423_v2,4,1,8588.0,0.0,10000,762,0.0
query_8423_v2,4,2,8324.0,2.0,10000,278,59.24706528454726
query_8423_v2,4,3,8293.0,2.0,10000,211,9.22148679306066
query_8423_v2,4,4,8334.0,1.0,10000,212,6.2762397190042964
query_8423_v2,4,5,8623.0,0.0,10002,181,0.0
query_4207_v7,4,1,7572.0,23.0,10038,805,542.2969664708634
query_4207_v7,4,2,7524.0,24.0,10001,296,571.3161818435984
query_4207_v7,4,3,7930.0,18.0,10000,259,399.23834692301085
query_4207_v7,4,4,7756.0,20.0,10000,252,458.5647927083688
query_4207_v7,4,5,7902.0,19.0,10000,231,424.37408413990926
query_7351_v0,4,1,290.0,179.0,10010,1194,27639.451724137933
query_7351_v0,4,2,278.0,180.0,10032,476,29154.6726618705
query_7351_v0,4,3,290.0,179.0,10000,396,27639.451724137933
query_7351_v0,4,4,274.0,180.0,10030,389,29743.715328467155
query_7351_v0,4,5,279.0,180.0,10031,361,28889.677419354837
query_12015_v4,4,1,4064.0,29.0,10000,986,1783.4530292675017
query_12015_v4,4,2,4302.0,24.0,10001,339,1161.155865871876
query_12015_v4,4,3,3864.0,33.0,10022,345,1757.8251619285031
query_12015_v4,4,4,3913.0,33.0,10021,420,528.2975213234702
query_12015_v4,4,5,3751.0,36.0,10000,312,2022.00301849945
query_6102_v6,4,1,1799.0,20.0,10000,933,373.32098861210613
query_6102_v6,4,2,1612.0,28.0,10104,282,585.0205207122411
query_6102_v6,4,3,1649.0,27.0,10000,222,508.75359405910194
query_6102_v6,4,4,1816.0,19.0,10002,229,461.54788828686986
query_6102_v6,4,5,1656.0,27.0,10036,228,606.7747384123456
query_11914_v2,4,1,232.0,227.0,10008,1093,5273.836206896552
query_11914_v2,4,2,231.0,227.0,10004,446,5288.490274776165
query_11914_v2,4,3,232.0,227.0,10008,419,5273.836206896552
query_11914_v2,4,4,229.0,228.0,10036,374,5264.6511627906975
query_11914_v2,4,5,231.0,227.0,10004,482,5257.648864333947
query_2023_v9,4,1,2099.0,37.0,10003,1004,5556.915789919256
query_2023_v9,4,2,2389.0,29.0,10097,288,4067.52515829181
query_2023_v9,4,3,2032.0,39.0,10001,311,10887.466363118503
query_2023_v9,4,4,2193.0,36.0,10000,300,5269.668286765333
query_2023_v9,4,5,2091.0,37.0,10001,271,5486.719946021732
query_7029_v0,4,1,516.0,289.0,10023,1368,1603.0047739556653
query_7029_v0,4,2,533.0,288.0,10023,466,1533.5181102969468
query_7029_v0,4,3,524.0,288.0,10019,461,1627.0181905805437
query_7029_v0,4,4,522.0,288.0,10006,395,1584.6616166639621
query_7029_v0,4,5,541.0,287.0,10018,467,1581.7035875985462
query_517_v2,4,1,8588.0,0.0,10000,706,0.0
query_517_v2,4,2,8324.0,2.0,10000,289,59.24706528454726
query_517_v2,4,3,8293.0,2.0,10000,219,9.22148679306066
query_517_v2,4,4,8334.0,1.0,10000,200,6.2762397190042964
query_517_v2,4,5,8623.0,0.0,10002,187,0.0
query_6731_v0,4,1,885.0,126.0,10041,1201,4341.993220338983
query_6731_v0,4,2,812.0,129.0,10039,456,4428.517241379311
query_6731_v0,4,3,903.0,125.0,10012,372,4098.139534883721
query_6731_v0,4,4,797.0,129.0,10002,356,4643.186951066499
query_6731_v0,4,5,804.0,129.0,10002,429,4398.194029850746
query_3670_v3,4,1,6649.0,27.0,10000,924,361.1237475835327
query_3670_v3,4,2,7418.0,19.0,10000,301,324.01087519691976
query_3670_v3,4,3,6696.0,27.0,10000,371,430.2240321879295
query_3670_v3,4,4,7602.0,17.0,10000,242,242.7129697523864
query_3670_v3,4,5,7439.0,20.0,10090,301,330.3083562473801
query_3670_v5,4,1,6586.0,28.0,10000,924,1242.7144624810685
query_3670_v5,4,2,7418.0,19.0,10000,311,750.1451887451541
query_3670_v5,4,3,6709.0,27.0,10000,364,997.083627720703
query_3670_v5,4,4,7608.0,17.0,10000,332,620.537509556582
query_3670_v5,4,5,7460.0,20.0,10092,248,968.2042749225161
query_11284_v6,4,1,1799.0,20.0,10000,905,373.32098861210613
query_11284_v6,4,2,1612.0,28.0,10104,297,585.0205207122411
query_11284_v6,4,3,1649.0,27.0,10000,274,508.75359405910194
query_11284_v6,4,4,1816.0,19.0,10002,259,461.54788828686986
query_11284_v6,4,5,1656.0,27.0,10036,288,606.7747384123456
query_3713_v2,4,1,6588.0,28.0,10000,1028,1261.9513982500498
query_3713_v2,4,2,7418.0,19.0,10000,359,775.4013896307042
query_3713_v2,4,3,6703.0,27.0,10000,341,913.9267618947541
query_3713_v2,4,4,7611.0,17.0,10000,339,652.4339711046755
query_3713_v2,4,5,7461.0,20.0,10092,294,971.6795706525884
c6_role1_o,4,1,471.0,449.0,10012,1494,13480.34963240095
c6_role1_o,4,2,484.0,447.0,10020,640,11852.50843155303
c6_role1_o,4,3,474.0,448.0,10007,627,11903.155002088533
c6_role1_o,4,4,485.0,447.0,10003,488,13193.025441525999
c6_role1_o,4,5,493.0,446.0,10006,449,11011.684127321265
query_10962_v0,4,1,290.0,179.0,10010,1206,27639.451724137933
query_10962_v0,4,2,278.0,180.0,10032,482,29154.6726618705
query_10962_v0,4,3,290.0,179.0,10000,417,27639.451724137933
query_10962_v0,4,4,274.0,180.0,10030,412,29743.715328467155
query_10962_v0,4,5,279.0,180.0,10031,360,28889.677419354837
query_5437_v6,4,1,587.0,114.0,10080,1246,19.12309417852681
query_5437_v6,4,2,693.0,110.0,10002,409,15.808064378585224
query_5437_v6,4,3,552.0,115.0,10051,385,20.75402370332851
query_5437_v6,4,4,600.0,113.0,10058,354,18.226498842889768
query_5437_v6,4,5,604.0,113.0,10044,424,18.841900208184313
SPO_p,4,1,9370.0,63.0,10000,945,63.08691914888153
SPO_p,4,2,9350.0,65.0,10000,203,65.06851399613917
SPO_p,4,3,9340.0,66.0,10000,172,66.07286399535181
SPO_p,4,4,9310.0,69.0,10000,190,69.06506087526257
SPO_p,4,5,9400.0,60.0,10000,138,60.10985245453327
query_3822_v6,4,1,312.0,122.0,10059,1271,20.519130594083624
query_3822_v6,4,2,297.0,122.0,10041,478,20.75259673441136
query_3822_v6,4,3,309.0,120.0,10004,512,19.746472134846982
query_3822_v6,4,4,319.0,121.0,10054,438,19.812360011637516
query_3822_v6,4,5,309.0,122.0,10049,400,20.24374132713394
query_5968_v2,4,1,8588.0,0.0,10000,708,0.0
query_5968_v2,4,2,8324.0,2.0,10000,269,59.24706528454726
query_5968_v2,4,3,8293.0,2.0,10000,213,9.22148679306066
query_5968_v2,4,4,8334.0,1.0,10000,199,6.2762397190042964
query_5968_v2,4,5,8623.0,0.0,10002,166,0.0
query_3713_v5,4,1,6586.0,28.0,10000,1065,1242.7144624810685
query_3713_v5,4,2,7418.0,19.0,10000,353,750.1451887451541
query_3713_v5,4,3,6709.0,27.0,10000,371,997.083627720703
query_3713_v5,4,4,7608.0,17.0,10000,304,620.537509556582
query_3713_v5,4,5,7460.0,20.0,10092,353,968.2042749225161
query_6934_v7,4,1,8143.0,16.0,10000,786,330.0122840235794
query_6934_v7,4,2,7746.0,22.0,10000,313,477.70734166819943
query_6934_v7,4,3,8155.0,16.0,10000,246,329.5537931905585
query_6934_v7,4,4,8515.0,12.0,10000,234,236.18698839525157
query_6934_v7,4,5,8123.0,17.0,10000,246,378.6877065778586
query_9351_v2,4,1,8588.0,0.0,10000,673,0.0
query_9351_v2,4,2,8324.0,2.0,10000,290,59.24706528454726
query_9351_v2,4,3,8293.0,2.0,10000,218,9.22148679306066
query_9351_v2,4,4,8334.0,1.0,10000,210,6.2762397190042964
query_9351_v2,4,5,8623.0,0.0,10002,159,0.0
query_4711_v2,4,1,4643.0,56.0,10064,1063,695.406499542345
query_4711_v2,4,2,4988.0,51.0,10000,310,411.89865033745025
query_4711_v2,4,3,4669.0,55.0,10000,352,644.7425283268476
query_4711_v2,4,4,4837.0,52.0,10001,328,430.3581792680254
query_4711_v2,4,5,4803.0,53.0,10002,310,656.7175653358951
query_12128_v0,4,1,290.0,179.0,10010,1213,27639.451724137933
query_12128_v0,4,2,278.0,180.0,10032,468,29154.6726618705
query_12128_v0,4,3,290.0,179.0,10000,458,27639.451724137933
query_12128_v0,4,4,274.0,180.0,10030,384,29743.715328467155
query_12128_v0,4,5,279.0,180.0,10031,393,28889.677419354837
query_10810_v0,4,1,290.0,179.0,10010,1180,27639.451724137933
query_10810_v0,4,2,278.0,180.0,10032,453,29154.6726618705
query_10810_v0,4,3,290.0,179.0,10000,421,27639.451724137933
query_10810_v0,4,4,274.0,180.0,10030,416,29743.715328467155
query_10810_v0,4,5,279.0,180.0,10031,339,28889.677419354837
c6_role0_o,4,1,472.0,446.0,10001,1504,16256.56477298598
c6_role0_o,4,2,472.0,446.0,10011,550,13066.595404104157
c6_role0_o,4,3,476.0,446.0,10002,466,15787.391613476726
c6_role0_o,4,4,472.0,446.0,10006,482,14734.523936073214
c6_role0_o,4,5,476.0,447.0,10021,517,16241.238254664047
query_6926_v2,4,1,232.0,227.0,10008,1221,5273.836206896552
query_6926_v2,4,2,231.0,227.0,10004,396,5288.490274776165
query_6926_v2,4,3,232.0,227.0,10008,412,5273.836206896552
query_6926_v2,4,4,229.0,228.0,10036,417,5264.6511627906975
query_6926_v2,4,5,231.0,227.0,10004,435,5257.648864333947
query_2740_v2,4,1,232.0,227.0,10008,1191,5273.836206896552
query_2740_v2,4,2,231.0,227.0,10004,461,5288.490274776165
query_2740_v2,4,3,232.0,227.0,10008,399,5273.836206896552
query_2740_v2,4,4,229.0,228.0,10036,434,5264.6511627906975
query_2740_v2,4,5,231.0,227.0,10004,325,5257.648864333947
query_6731_v6,4,1,834.0,126.0,10041,1167,2970.9648479077446
query_6731_v6,4,2,734.0,128.0,10009,489,3120.519524149279
query_6731_v6,4,3,793.0,126.0,10015,421,2708.5534293577216
query_6731_v6,4,4,895.0,124.0,10030,386,2520.5551770510497
query_6731_v6,4,5,900.0,123.0,10016,432,2384.095925251169
query_8831_v6,4,1,1967.0,17.0,10073,819,270.42565102092294
query_8831_v6,4,2,1948.0,18.0,10093,284,458.41175420036376
query_8831_v6,4,3,1969.0,17.0,10003,261,300.76022191673286
query_8831_v6,4,4,2071.0,13.0,10002,220,355.59537129477644
query_8831_v6,4,5,1857.0,21.0,10003,217,688.8507084127951
query_3670_v2,4,1,6588.0,28.0,10000,995,1261.9513982500498
query_3670_v2,4,2,7418.0,19.0,10000,335,775.4013896307042
query_3670_v2,4,3,6703.0,27.0,10000,333,913.9267618947541
query_3670_v2,4,4,7611.0,17.0,10000,305,652.4339711046755
query_3670_v2,4,5,7461.0,20.0,10092,289,971.6795706525884
SPO_s,4,1,911.0,909.0,10001,775,94122.18566469384
SPO_s,4,2,910.0,909.0,10000,194,97176.70027810964
SPO_s,4,3,915.0,909.0,10005,188,97628.9072654828
SPO_s,4,4,916.0,909.0,10006,149,93308.85726509389
SPO_s,4,5,911.0,909.0,10001,147,91982.9657687887
query_4564_v9,4,1,1745.0,47.0,10001,1098,16032.882657124268
query_4564_v9,4,2,1554.0,52.0,10010,396,17486.3691338313
query_4564_v9,4,3,1783.0,47.0,10015,352,22470.93661192788
query_4564_v9,4,4,1656.0,50.0,10098,235,23208.154964684836
query_4564_v9,4,5,1824.0,44.0,10000,285,15571.397746521216
query_4046_v4,4,1,4064.0,29.0,10000,1003,1783.4530292675017
query_4046_v4,4,2,4302.0,24.0,10001,356,1161.155865871876
query_4046_v4,4,3,3864.0,33.0,10022,338,1757.8251619285031
query_4046_v4,4,4,3913.0,33.0,10021,313,528.2975213234702
query_4046_v4,4,5,3751.0,36.0,10000,357,2022.00301849945
query_11405_v7,4,1,7615.0,22.0,10025,846,256.02518269872894
query_11405_v7,4,2,7536.0,23.0,10073,347,294.61760423628255
query_11405_v7,4,3,7448.0,25.0,10004,299,272.8746521233922
query_11405_v7,4,4,7241.0,28.0,10000,299,317.325549188783
query_11405_v7,4,5,7509.0,24.0,10000,256,259.2541337646778
c6_role0_s,4,1,458.0,455.0,10016,1277,58696.57801639445
c6_role0_s,4,2,458.0,455.0,10016,491,58422.40702529506
c6_role0_s,4,3,457.0,455.0,10014,471,58459.875030860676
c6_role0_s,4,4,455.0,455.0,10010,415,58629.00000000001
c6_role0_s,4,5,455.0,455.0,10010,400,58628.99999999999
query_3919_v9,4,1,2099.0,37.0,10003,952,5556.915789919256
query_3919_v9,4,2,2389.0,29.0,10097,360,4067.52515829181
query_3919_v9,4,3,2032.0,39.0,10001,295,10887.466363118503
query_3919_v9,4,4,2193.0,36.0,10000,321,5269.668286765333
query_3919_v9,4,5,2091.0,37.0,10001,278,5486.719946021732
query_10892_v0,4,1,516.0,289.0,10023,1250,1603.0047739556653
query_10892_v0,4,2,533.0,288.0,10023,481,1533.5181102969468
query_10892_v0,4,3,524.0,288.0,10019,476,1627.0181905805437
query_10892_v0,4,4,522.0,288.0,10006,420,1584.6616166639621
query_10892_v0,4,5,541.0,287.0,10018,428,1581.7035875985462
query_8341_v2,4,1,232.0,227.0,10008,1059,6110.432349323494
query_8341_v2,4,2,229.0,228.0,10036,423,6070.153284671534
query_8341_v2,4,3,230.0,228.0,10040,393,6101.701008865791
query_8341_v2,4,4,230.0,228.0,10040,410,6092.38827838828
query_8341_v2,4,5,228.0,228.0,10032,342,6124.168149739185
query_4042_v6,4,1,1967.0,17.0,10073,847,270.42565102092294
query_4042_v6,4,2,1948.0,18.0,10093,286,458.41175420036376
query_4042_v6,4,3,1969.0,17.0,10003,265,300.76022191673286
query_4042_v6,4,4,2071.0,13.0,10002,179,355.59537129477644
query_4042_v6,4,5,1857.0,21.0,10003,218,688.8507084127951
SPO_o,4,1,938.0,907.0,10008,835,14261.782967654213
SPO_o,4,2,947.0,906.0,10007,257,15818.880935435323
SPO_o,4,3,948.0,906.0,10008,195,14483.861712160264
SPO_o,4,4,931.0,907.0,10001,191,14087.545018538385
SPO_o,4,5,960.0,905.0,10010,158,14202.656799859697
query_12087_v0,4,1,290.0,179.0,10010,1166,27639.451724137933
query_12087_v0,4,2,278.0,180.0,10032,433,29154.6726618705
query_12087_v0,4,3,290.0,179.0,10000,460,27639.451724137933
query_12087_v0,4,4,274.0,180.0,10030,439,29743.715328467155
query_12087_v0,4,5,279.0,180.0,10031,326,28889.677419354837
query_8183_v2,4,1,4643.0,56.0,10064,1010,695.406499542345
query_8183_v2,4,2,4988.0,51.0,10000,337,411.89865033745025
query_8183_v2,4,3,4669.0,55.0,10000,362,644.7425283268476
query_8183_v2,4,4,4837.0,52.0,10001,293,430.3581792680254
query_8183_v2,4,5,4803.0,53.0,10002,325,656.7175653358951
query_4392_v0,4,1,516.0,289.0,10023,1208,1603.0047739556653
query_4392_v0,4,2,533.0,288.0,10023,503,1533.5181102969468
query_4392_v0,4,3,524.0,288.0,10019,415,1627.0181905805437
query_4392_v0,4,4,522.0,288.0,10006,433,1584.6616166639621
query_4392_v0,4,5,541.0,287.0,10018,433,1581.7035875985462
query_8683_v0,4,1,1227.0,116.0,10042,1189,2571.20782396088
query_8683_v0,4,2,1118.0,120.0,10053,367,3042.5581395348836
query_8683_v0,4,3,1123.0,120.0,10063,403,3015.6972395369544
query_8683_v0,4,4,1281.0,114.0,10027,358,2608.72131147541
query_8683_v0,4,5,1193.0,117.0,10023,305,2982.880134115675
query_7547_v9,4,1,1745.0,47.0,10001,1009,16032.882657124268
query_7547_v9,4,2,1554.0,52.0,10010,343,17486.3691338313
query_7547_v9,4,3,1783.0,47.0,10015,377,22470.93661192788
query_7547_v9,4,4,1656.0,50.0,10098,399,23208.154964684836
query_7547_v9,4,5,1824.0,44.0,10000,341,15571.397746521216
query_2416_v4,4,1,4064.0,29.0,10000,1000,1783.4530292675017
query_2416_v4,4,2,4302.0,24.0,10001,318,1161.155865871876
query_2416_v4,4,3,3864.0,33.0,10022,334,1757.8251619285031
query_2416_v4,4,4,3913.0,33.0,10021,335,528.2975213234702
query_2416_v4,4,5,3751.0,36.0,10000,281,2022.00301849945
query_6731_v1,5,1,9757.0,1184.0,100044,4268,2822.0953746647
query_6731_v1,5,2,10012.0,1173.0,100042,2977,2786.3494684994885
query_6731_v1,5,3,10277.0,1164.0,100028,2745,2674.96081952691
query_6731_v1,5,4,9983.0,1176.0,100063,2376,2686.8359340474526
query_6731_v1,5,5,9927.0,1176.0,100029,2585,2801.609067903729
query_3841_v9,5,1,17401.0,471.0,100103,3321,19609.58552771642
query_3841_v9,5,2,17304.0,470.0,100000,2297,18266.03403044819
query_3841_v9,5,3,18393.0,446.0,100003,2254,14908.42226846548
query_3841_v9,5,4,17714.0,460.0,100001,2055,18361.427082799524
query_3841_v9,5,5,18004.0,455.0,100000,2149,21109.65434354404
query_11285_v0,5,1,14549.0,1055.0,100000,3874,2775.816344765963
query_11285_v0,5,2,14268.0,1068.0,100042,2589,2845.6795626576954
query_11285_v0,5,3,14871.0,1048.0,100002,2651,2679.0131127698205
query_11285_v0,5,4,14585.0,1059.0,100049,2353,2717.706684950291
query_11285_v0,5,5,14621.0,1057.0,100000,2323,2695.6755351891115
c6_role1_s,5,1,4863.0,4514.0,100006,4721,31060.707363023954
c6_role1_s,5,2,4896.0,4511.0,100012,3094,31221.334719048475
c6_role1_s,5,3,4871.0,4513.0,100002,2668,31352.755350818315
c6_role1_s,5,4,4906.0,4510.0,100012,2846,31163.45921726699
c6_role1_s,5,5,4855.0,4515.0,100010,2458,31098.727894523785
query_1710_v6,5,1,20334.0,146.0,100001,2531,354.4129254897742
query_1710_v6,5,2,20168.0,151.0,100001,1717,431.67251434944336
query_1710_v6,5,3,20664.0,133.0,100001,1623,315.38508652618486
query_1710_v6,5,4,21040.0,125.0,100087,1519,277.1701421227974
