query_name,Config,Run,WJ_SampleSize,CRAWD_SampleSize,∑Fµ_SampleSize,∑Fµ_success,∑Fµ_fail,N̂,Nb_Total_Scans,Execution_time,cd
query_629,2,1,24999.0,24999.0,49998.0,49998.0,0.0,9183690.6450258,199992,4154,9181487
query_629,2,2,24999.0,24999.0,49998.0,49998.0,0.0,9185894.290051602,199992,2453,9181487
query_629,2,3,24999.0,24999.0,49998.0,49998.0,0.0,9185894.290051602,199992,2463,9181487
query_629,2,4,24999.0,24999.0,49998.0,49998.0,0.0,9187730.660906436,199992,2464,9181487
query_629,2,5,24999.0,24999.0,49998.0,49998.0,0.0,9183690.6450258,199992,2434,9181487
query_632,2,1,25619.0,24800.0,49600.0,49600.0,0.0,9357337.877668917,100019,2440,8215398
query_632,2,2,25653.0,24787.0,49574.0,49574.0,0.0,9303764.26117803,100014,1369,8206992
query_632,2,3,25629.0,24797.0,49594.0,49594.0,0.0,9335446.252916617,100020,1241,8213467
query_632,2,4,25646.0,24791.0,49582.0,49582.0,0.0,9292801.133588083,100019,1234,8205257
query_632,2,5,25675.0,24779.0,49558.0,49558.0,0.0,9335579.763037974,100012,1261,8186781
query_633,2,1,24999.0,24999.0,49998.0,49998.0,0.0,3.488920389007561E7,199992,6697,31941732
query_633,2,2,24999.0,24999.0,49998.0,49998.0,0.0,3.4835536055202216E7,199992,4040,31937899
query_633,2,3,24999.0,24999.0,49998.0,49998.0,0.0,3.499015053186128E7,199992,3241,31940667
query_633,2,4,24999.0,24999.0,49998.0,49998.0,0.0,3.4931371474618986E7,199992,2946,31941945
query_633,2,5,24999.0,24999.0,49998.0,49998.0,0.0,3.4903259751590066E7,199992,2868,31941306
query_637,2,1,99951.0,0.0,0.0,0.0,0.0,0.0,199992,2770,0
query_637,2,2,99931.0,1.0,2.0,2.0,0.0,958.1896908867118,199992,1514,958
query_637,2,3,99954.0,0.0,0.0,0.0,0.0,0.0,199992,1371,0
query_637,2,4,99947.0,0.0,0.0,0.0,0.0,0.0,199992,1313,0
query_637,2,5,99952.0,0.0,0.0,0.0,0.0,0.0,199992,1343,0
query_638,2,1,12055.0,12055.0,31960.0,18060.0,13900.0,9.858341503367898E7,100040,2099,8
query_638,2,2,12068.0,12068.0,31866.0,18149.0,13717.0,9.811646473085849E7,100030,1169,8
query_638,2,3,12054.0,12054.0,31789.0,18229.0,13560.0,9.421521350754936E7,100036,1052,8
query_638,2,4,12050.0,12050.0,31864.0,18156.0,13708.0,9.476840636414938E7,100040,1005,8
query_638,2,5,12054.0,12054.0,31970.0,18054.0,13916.0,9.609791582346112E7,100048,1021,8
query_137,3,1,674765.0,22399.0,44801.0,44795.0,6.0,9120237.281920372,1000005,9138,214761
query_137,3,2,673759.0,22651.0,45306.0,45301.0,5.0,9476095.48042401,1000007,7732,224286
query_137,3,3,675711.0,22264.0,44529.0,44528.0,1.0,9399039.899972029,1000011,7493,223044
query_137,3,4,675629.0,22332.0,44666.0,44664.0,2.0,9482048.078405457,1000011,7249,222623
query_137,3,5,674106.0,22588.0,45179.0,45175.0,4.0,9715422.533600057,1000008,7143,228689
query_138,3,1,661231.0,26049.0,52102.0,52095.0,7.0,1.1905890196111495E7,1000021,8795,278738
query_138,3,2,661113.0,26021.0,52047.0,52041.0,6.0,1.1884634050056495E7,1000003,7394,277940
query_138,3,3,661997.0,25811.0,51630.0,51619.0,11.0,1.1770981452944651E7,1000005,7326,278780
query_138,3,4,662416.0,25790.0,51585.0,51577.0,8.0,1.2160482198165502E7,1000019,7252,280924
query_138,3,5,661343.0,26004.0,52009.0,52007.0,2.0,1.201773969159725E7,1000020,7214,278420
query_145,3,1,227264.0,154460.0,308920.0,308920.0,0.0,7022596.4795128135,1000024,14308,4964727
query_145,3,2,227095.0,154483.0,308966.0,308966.0,0.0,7010191.88434796,1000036,12996,4969143
query_145,3,3,227301.0,154445.0,308890.0,308890.0,0.0,7010878.090540737,1000020,12634,4963249
query_145,3,4,227422.0,154420.0,308840.0,308840.0,0.0,7006923.063344795,1000027,12760,4960191
query_145,3,5,227390.0,154423.0,308846.0,308846.0,0.0,6993193.111341747,1000028,12957,4960803
query_146,3,1,276334.0,241228.0,482456.0,482456.0,0.0,5519871.873993066,1000018,13171,3282518
query_146,3,2,276229.0,241260.0,482520.0,482520.0,0.0,5528704.57408889,1000009,11708,3287174
query_146,3,3,276211.0,241267.0,482534.0,482534.0,0.0,5511530.316504411,1000012,11284,3286883
query_146,3,4,276268.0,241251.0,482502.0,482502.0,0.0,5523593.279467763,1000021,11346,3282743
query_146,3,5,275825.0,241397.0,482794.0,482794.0,0.0,5539313.013483187,1000016,11895,3292945
query_147,3,1,250658.0,249786.0,499572.0,499572.0,0.0,8501767.429493573,1000016,15641,6446135
query_147,3,2,250631.0,249795.0,499590.0,499590.0,0.0,8502989.66753913,1000016,14429,6452317
query_147,3,3,250653.0,249790.0,499580.0,499580.0,0.0,8502073.169401523,1000023,13774,6443960
query_147,3,4,250716.0,249769.0,499538.0,499538.0,0.0,8499222.170675186,1000023,14201,6445142
query_147,3,5,250680.0,249779.0,499558.0,499558.0,0.0,8500783.070899155,1000017,13844,6447442
query_150,3,1,250200.0,249917.0,499951.0,499782.0,169.0,1.5943303549168665E7,1000016,14214,6465707
query_150,3,2,250222.0,249904.0,499929.0,499766.0,163.0,1.5915886908189528E7,1000013,12598,6458069
query_150,3,3,250204.0,249909.0,499943.0,499783.0,160.0,1.5912803770175537E7,1000021,12566,6469924
query_150,3,4,250215.0,249915.0,499942.0,499775.0,167.0,1.589307838094039E7,1000017,12432,6452728
query_150,3,5,250202.0,249907.0,499962.0,499759.0,203.0,1.5889028105954388E7,1000016,12482,6461165
query_151,3,1,167243.0,166491.0,333074.0,332947.0,127.0,1.5896906281058101E7,1000022,14691,6445660
query_151,3,2,167256.0,166485.0,333055.0,332945.0,110.0,1.5853384796957957E7,1000036,14207,6440915
query_151,3,3,167261.0,166485.0,333051.0,332941.0,110.0,1.5855818272514215E7,1000021,13010,6443686
query_151,3,4,167241.0,166490.0,333071.0,332952.0,119.0,1.5863172815924324E7,1000033,12797,6441570
query_151,3,5,167269.0,166485.0,333057.0,332940.0,117.0,1.5822162126658257E7,1000041,12695,6441501
query_168,3,1,330329.0,10250.0,20568.0,20463.0,105.0,1.782224021972034E7,1000015,8706,453145
query_168,3,2,330422.0,10204.0,20501.0,20363.0,138.0,1.725798024284097E7,1000009,6911,443353
query_168,3,3,330478.0,10104.0,20297.0,20153.0,144.0,1.6201823042465761E7,1000016,6592,412425
query_168,3,4,330321.0,10105.0,20288.0,20175.0,113.0,1.5921571193487547E7,1000020,6686,418499
query_168,3,5,330400.0,10184.0,20442.0,20333.0,109.0,1.7232116072215497E7,1000018,6508,426451
query_224,3,1,152571.0,82506.0,329886.0,82509.0,247377.0,1.8768466609775122E7,1000064,13889,40
query_224,3,2,152401.0,82534.0,329996.0,82541.0,247455.0,1.8680547658978615E7,1000074,12827,41
query_224,3,3,152950.0,82443.0,329646.0,82448.0,247198.0,1.8610764256972868E7,1000035,12138,41
query_224,3,4,152627.0,82493.0,329812.0,82498.0,247314.0,1.8912062588349376E7,1000045,11895,41
query_224,3,5,152551.0,82483.0,329778.0,82488.0,247290.0,1.8676791085892588E7,1000086,11901,41
query_255,3,1,254741.0,248424.0,496848.0,496848.0,0.0,3.637741019919055E7,1000013,17772,36355751
query_255,3,2,254917.0,248366.0,496732.0,496732.0,0.0,3.634556723018081E7,1000015,17038,36322168
query_255,3,3,254845.0,248390.0,496780.0,496780.0,0.0,3.6360370610810496E7,1000015,16550,36335941
query_255,3,4,254796.0,248408.0,496816.0,496816.0,0.0,3.636765572749965E7,1000020,16608,36345562
query_255,3,5,254717.0,248434.0,496868.0,496868.0,0.0,3.6387863008436814E7,1000019,16258,36360640
query_256,3,1,174517.0,164655.0,329310.0,329310.0,0.0,2.9966382619882304E7,1000040,16105,29945376
query_256,3,2,174576.0,164659.0,329318.0,329318.0,0.0,2.9957527830056824E7,1000032,14890,29934801
query_256,3,3,174470.0,164689.0,329378.0,329378.0,0.0,2.9978821374597352E7,1000039,13682,29958506
query_256,3,4,174479.0,164679.0,329358.0,329358.0,0.0,2.9982732461591367E7,1000038,13724,29955845
query_256,3,5,174539.0,164672.0,329344.0,329344.0,0.0,2.9966424375251375E7,1000024,13225,29944056
query_288,3,1,128720.0,123768.0,247536.0,247536.0,0.0,5873681.043505283,1000048,11050,511446
query_288,3,2,128621.0,123801.0,247602.0,247602.0,0.0,5895953.112586591,1000048,9553,511910
query_288,3,3,128569.0,123819.0,247638.0,247638.0,0.0,5899685.669920431,1000052,9558,512593
query_288,3,4,128555.0,123826.0,247652.0,247652.0,0.0,5905041.896106725,1000066,9387,510992
query_288,3,5,128627.0,123800.0,247600.0,247600.0,0.0,5881427.249690967,1000054,9302,512442
query_349,3,1,257811.0,247401.0,494802.0,494802.0,0.0,1.4710539844211457E7,1000014,13004,13222205
query_349,3,2,257976.0,247347.0,494694.0,494694.0,0.0,1.4705742938319843E7,1000017,11979,13221183
query_349,3,3,258139.0,247291.0,494582.0,494582.0,0.0,1.467427986962063E7,1000012,11333,13206149
query_349,3,4,257966.0,247349.0,494698.0,494698.0,0.0,1.4707126894924138E7,1000013,11328,13212719
query_349,3,5,257913.0,247369.0,494738.0,494738.0,0.0,1.471497922713473E7,1000020,11608,13218480
query_351,3,1,252941.0,249025.0,498050.0,498050.0,0.0,8555140.183995478,1000016,13033,8368697
query_351,3,2,253022.0,249000.0,498000.0,498000.0,0.0,8551238.111974454,1000022,11655,8367120
query_351,3,3,253098.0,248974.0,497948.0,497948.0,0.0,8545626.127492117,1000020,11804,8363777
query_351,3,4,252909.0,249036.0,498072.0,498072.0,0.0,8556462.258978525,1000017,11814,8370651
query_351,3,5,253000.0,249005.0,498010.0,498010.0,0.0,8553589.946498023,1000015,11621,8368124
query_352,3,1,593215.0,134987.0,273945.0,267834.0,6111.0,1.7470223028385997E7,1000007,9290,14006874
query_352,3,2,594744.0,134475.0,272948.0,266797.0,6151.0,1.714448961314448E7,1000014,8143,13786238
query_352,3,3,593603.0,134843.0,273614.0,267634.0,5980.0,1.7178659683633674E7,1000008,7937,13796433
query_352,3,4,593593.0,134835.0,273722.0,267527.0,6195.0,1.713975296502486E7,1000007,7927,13868007
query_352,3,5,593858.0,134753.0,273511.0,267398.0,6113.0,1.7117961059889738E7,1000014,7952,13718516
query_391,3,1,255644.0,248123.0,496246.0,496246.0,0.0,4183015.5122944405,1000013,13700,3645966
query_391,3,2,255611.0,248135.0,496270.0,496270.0,0.0,4191767.363622849,1000016,11900,3647965
query_391,3,3,255411.0,248201.0,496402.0,496402.0,0.0,4193412.1501853876,1000014,11801,3652131
query_391,3,4,255482.0,248177.0,496354.0,496354.0,0.0,4193444.3047337974,1000013,11733,3650813
query_391,3,5,255564.0,248150.0,496300.0,496300.0,0.0,4189265.052194362,1000014,11858,3648722
query_407,3,1,984246.0,5135.0,10971.0,9917.0,1054.0,1.7026140662308204E8,1999998,11847,163760768
query_407,3,2,984345.0,5109.0,10876.0,9891.0,985.0,5.386721228832777E7,1000003,4863,51437017
query_407,3,3,984153.0,5172.0,11048.0,9973.0,1075.0,2.078128289895636E8,2000001,9759,206027886
query_407,3,4,983766.0,5296.0,11308.0,10221.0,1087.0,1.594847408598813E8,1999998,10455,158137333
query_407,3,5,984523.0,5055.0,10771.0,9760.0,1011.0,1.528415787847516E7,1999998,9923,11675578
query_469,3,1,250012.0,250002.0,500004.0,500004.0,0.0,7372849.609698734,1000018,13325,7304676
query_469,3,2,250012.0,250001.0,500002.0,500002.0,0.0,7371885.22729309,1000015,12055,7304615
query_469,3,3,250009.0,250003.0,500006.0,500006.0,0.0,7366304.219104112,1000018,11811,7304919
query_469,3,4,250010.0,250003.0,500006.0,500006.0,0.0,7370278.43526259,1000019,11798,7305007
query_469,3,5,250011.0,250002.0,500004.0,500004.0,0.0,7368495.525876861,1000017,11624,7304987
query_512,3,1,125302.0,124907.0,249814.0,249814.0,0.0,4792419.475156023,1000046,11734,3781103
query_512,3,2,125289.0,124911.0,249822.0,249822.0,0.0,4788043.792894827,1000044,10689,3784123
query_512,3,3,125283.0,124913.0,249826.0,249826.0,0.0,4793178.983325751,1000044,10030,3779186
query_512,3,4,125293.0,124912.0,249824.0,249824.0,0.0,4796295.676629979,1000058,10295,3778736
query_512,3,5,125317.0,124904.0,249808.0,249808.0,0.0,4796259.936768356,1000058,10170,3775874
query_520,3,1,250866.0,249715.0,499430.0,499430.0,0.0,3.4705282518635444E7,1000011,21670,34697944
query_520,3,2,250838.0,249726.0,499452.0,499452.0,0.0,3.47106854704949E7,1000016,16758,34702311
query_520,3,3,250878.0,249714.0,499428.0,499428.0,0.0,3.470348352215818E7,1000020,16380,34694381
query_520,3,4,250913.0,249704.0,499408.0,499408.0,0.0,3.4697253177762814E7,1000025,16318,34687943
query_520,3,5,250888.0,249712.0,499424.0,499424.0,0.0,3.4701822361276746E7,1000024,15993,34692928
query_545,3,1,250003.0,250003.0,500006.0,500006.0,0.0,3.7280216E7,1000012,18962,37280216
query_545,3,2,250003.0,250003.0,500006.0,500006.0,0.0,3.7280216E7,1000012,19307,37280216
query_545,3,3,250003.0,250003.0,500006.0,500006.0,0.0,3.7280216E7,1000012,18061,37280216
query_545,3,4,250003.0,250003.0,500006.0,500006.0,0.0,3.7280216E7,1000012,17459,37280216
query_545,3,5,250003.0,250003.0,500006.0,500006.0,0.0,3.7280216E7,1000012,16793,37280216
query_547,3,1,263258.0,245587.0,491174.0,491174.0,0.0,1.9676663696248546E7,1000019,17082,9749325
query_547,3,2,263433.0,245529.0,491058.0,491058.0,0.0,1.9658948451594904E7,1000020,15658,9699465
query_547,3,3,263307.0,245567.0,491134.0,491134.0,0.0,1.9671399855404526E7,1000008,15264,9717268
query_547,3,4,263530.0,245499.0,490998.0,490998.0,0.0,1.964931124736842E7,1000027,14990,9744539
query_547,3,5,263393.0,245542.0,491084.0,491084.0,0.0,1.9662974983017772E7,1000019,15063,9732353
query_548,3,1,263681.0,245448.0,490896.0,490896.0,0.0,1.3660512644232994E7,1000025,17591,9680932
query_548,3,2,263486.0,245509.0,491018.0,491018.0,0.0,1.3674019972605756E7,1000013,16723,9693927
query_548,3,3,263741.0,245425.0,490850.0,490850.0,0.0,1.3656125149862934E7,1000016,15676,9683093
query_548,3,4,263623.0,245464.0,490928.0,490928.0,0.0,1.3664408792070495E7,1000015,15767,9694861
query_548,3,5,263738.0,245426.0,490852.0,490852.0,0.0,1.3656336130659973E7,1000016,15436,9692723
query_595,3,1,250671.0,249784.0,499568.0,499568.0,0.0,5190319.820737141,1000023,15997,5110039
query_595,3,2,250612.0,249800.0,499600.0,499600.0,0.0,5191874.290935789,1000012,14894,5110825
query_595,3,3,250667.0,249785.0,499570.0,499570.0,0.0,5190423.424443585,1000022,14357,5108012
query_595,3,4,250651.0,249790.0,499580.0,499580.0,0.0,5190858.653226997,1000021,14573,5109692
query_595,3,5,250663.0,249786.0,499572.0,499572.0,0.0,5190527.031456578,1000021,14236,5108315
query_613,3,1,615278.0,128233.0,256511.0,256449.0,62.0,2.0749470006621398E7,1000005,13448,10567567
query_613,3,2,615590.0,128132.0,256301.0,256247.0,54.0,2.0826071691062234E7,1000006,12479,10702885
query_613,3,3,614322.0,128555.0,257154.0,257095.0,59.0,2.0893778265793834E7,1000016,12492,10720035
query_613,3,4,613936.0,128683.0,257419.0,257340.0,79.0,2.1352472723524928E7,1000012,12306,10877644
query_613,3,5,615110.0,128289.0,256631.0,256555.0,76.0,2.1065311418435726E7,1000007,12227,10498042
query_629,3,1,250003.0,250003.0,500006.0,500006.0,0.0,9185526.80580233,1000012,13466,9181487
query_629,3,2,250003.0,250003.0,500006.0,500006.0,0.0,9185453.354787743,1000012,11491,9181487
query_629,3,3,250003.0,250003.0,500006.0,500006.0,0.0,9185526.80580233,1000012,11650,9181487
query_629,3,4,250003.0,250003.0,500006.0,500006.0,0.0,9185747.158846093,1000012,11780,9181487
query_629,3,5,250003.0,250003.0,500006.0,500006.0,0.0,9185710.4333388,1000012,11601,9181487
query_632,3,1,256476.0,247847.0,495694.0,495694.0,0.0,9309976.1735523,1000017,15212,8202356
query_632,3,2,256559.0,247821.0,495642.0,495642.0,0.0,9311553.381233945,1000022,12245,8202648
query_632,3,3,256541.0,247824.0,495648.0,495648.0,0.0,9315041.361996718,1000013,11580,8201939
query_632,3,4,256485.0,247844.0,495688.0,495688.0,0.0,9313294.825163266,1000017,11304,8205033
query_632,3,5,256642.0,247793.0,495586.0,495586.0,0.0,9322642.124671722,1000021,11358,8198258
query_633,3,1,250003.0,250003.0,500006.0,500006.0,0.0,3.492188863021644E7,1000012,14716,31941690
query_633,3,2,250003.0,250003.0,500006.0,500006.0,0.0,3.4943610195717655E7,1000012,13680,31941700
query_633,3,3,250003.0,250003.0,500006.0,500006.0,0.0,3.487742330789631E7,1000012,13182,31942201
query_633,3,4,250003.0,250003.0,500006.0,500006.0,0.0,3.4950765534941584E7,1000012,13030,31941988
query_633,3,5,250003.0,250003.0,500006.0,500006.0,0.0,3.493019393467279E7,1000012,12921,31941407
query_637,3,1,999535.0,4.0,12.0,6.0,6.0,1053.7713976999305,1999998,13818,2139
query_637,3,2,999562.0,1.0,3.0,1.0,2.0,95.79481212771194,1999998,12718,32
query_637,3,3,999587.0,1.0,2.0,2.0,0.0,95.79241626791865,1999998,12908,96
query_637,3,4,999582.0,1.0,2.0,2.0,0.0,95.79289543028986,1999998,12603,96
query_637,3,5,999582.0,0.0,0.0,0.0,0.0,0.0,1999998,13080,0
query_638,3,1,120483.0,120483.0,319282.0,180738.0,138544.0,9.786770663757543E7,1000040,10821,8
query_638,3,2,120509.0,120509.0,319472.0,180550.0,138922.0,9.768567645073812E7,1000044,9171,8
query_638,3,3,120445.0,120445.0,319120.0,180908.0,138212.0,9.809072159789115E7,1000056,8930,8
query_638,3,4,120476.0,120476.0,319082.0,180951.0,138131.0,9.781760513343737E7,1000066,9177,8
query_638,3,5,120459.0,120459.0,319026.0,181003.0,138023.0,9.71553052354743E7,1000058,9163,8
query_137,4,1,3776.0,126.0,1386.0,1386.0,0.0,1.0315232375529662E7,10161,1132,264645
query_137,4,2,3663.0,131.0,1441.0,1441.0,0.0,1.0471303108108109E7,10165,109,255293
query_137,4,3,3688.0,130.0,1430.0,1430.0,0.0,1.2805874011659436E7,10193,98,310995
query_137,4,4,3770.0,124.0,1364.0,1364.0,0.0,1.5680221090185676E7,10041,86,332603
query_137,4,5,3612.0,131.0,1441.0,1441.0,0.0,6670996.868770764,10123,97,183591
query_138,4,1,3640.0,130.0,1430.0,1430.0,0.0,8015181.700549451,10078,912,225845
query_138,4,2,3569.0,135.0,1485.0,1485.0,0.0,7587935.304006725,10202,128,185746
query_138,4,3,3450.0,139.0,1529.0,1529.0,0.0,1.1360948882608695E7,10201,105,247598
query_138,4,4,3449.0,139.0,1529.0,1529.0,0.0,1.7193608141490288E7,10205,93,356326
query_138,4,5,3460.0,136.0,1496.0,1496.0,0.0,1.3339564868497109E7,10144,92,314229
query_145,4,1,449.0,305.0,3355.0,3355.0,0.0,6866924.979955456,10209,869,4963062
query_145,4,2,449.0,306.0,3366.0,3366.0,0.0,7045920.654788419,10241,106,4979334
query_145,4,3,435.0,305.0,3355.0,3355.0,0.0,6970357.172413793,10196,158,5122793
query_145,4,4,446.0,304.0,3344.0,3344.0,0.0,7076932.950672646,10174,135,4980064
query_145,4,5,457.0,303.0,3333.0,3333.0,0.0,6938565.978118162,10153,102,4844206
query_146,4,1,522.0,455.0,5005.0,5005.0,0.0,5486871.471264368,10077,995,3271191
query_146,4,2,512.0,455.0,5005.0,5005.0,0.0,5626048.5859375,10067,167,3408174
query_146,4,3,519.0,455.0,5005.0,5005.0,0.0,5487007.591522158,10074,108,3309968
query_146,4,4,530.0,455.0,5005.0,5005.0,0.0,5635984.279245283,10085,92,3187797
query_146,4,5,507.0,455.0,5005.0,5005.0,0.0,5843169.065088757,10062,85,3309320
query_147,4,1,456.0,455.0,5005.0,5005.0,0.0,8512737.68640351,10011,760,6433910
query_147,4,2,457.0,455.0,5005.0,5005.0,0.0,8494110.251641138,10012,167,6394763
query_147,4,3,457.0,455.0,5005.0,5005.0,0.0,8494110.251641138,10012,103,6436469
query_147,4,4,455.0,455.0,5005.0,5005.0,0.0,8531447.0,10010,107,6232161
query_147,4,5,455.0,455.0,5005.0,5005.0,0.0,8531447.0,10010,95,6418549
query_150,4,1,457.0,455.0,5006.0,5005.0,1.0,1.5980128297592998E7,10013,764,6508199
query_150,4,2,455.0,455.0,5010.0,5000.0,10.0,1.5675361960439561E7,10010,123,6461688
query_150,4,3,456.0,455.0,5005.0,5005.0,0.0,1.537905577631579E7,10011,148,6390410
query_150,4,4,456.0,455.0,5005.0,5005.0,0.0,1.5715823421052631E7,10011,91,6274471
query_150,4,5,456.0,455.0,5009.0,5002.0,7.0,1.582807930263158E7,10012,98,6514510
query_151,4,1,316.0,312.0,3436.0,3425.0,11.0,1.546999725E7,10302,807,6352360
query_151,4,2,315.0,312.0,3435.0,3427.0,8.0,1.557327626984127E7,10301,159,6476777
query_151,4,3,314.0,312.0,3435.0,3426.0,9.0,1.6329298238853503E7,10299,91,6409057
query_151,4,4,313.0,312.0,3432.0,3432.0,0.0,1.6136155348242812E7,10297,104,6609357
query_151,4,5,313.0,312.0,3434.0,3429.0,5.0,1.5536500926517572E7,10299,78,6280711
query_168,4,1,2634.0,63.0,696.0,691.0,5.0,1.1736281138952164E7,10147,838,289868
query_168,4,2,2498.0,71.0,788.0,775.0,13.0,1.1536943618895115E7,10077,729,350548
query_168,4,3,2499.0,71.0,784.0,779.0,5.0,1.7818985456582632E7,10126,135,580420
query_168,4,4,2170.0,93.0,1033.0,1013.0,20.0,2.9122203677419353E7,10053,78,802229
query_168,4,5,2488.0,72.0,796.0,788.0,8.0,1.5331533594855305E7,10076,85,391892
query_224,4,1,343.0,182.0,4729.0,183.0,4546.0,1.6951063463556852E7,10224,731,273
query_224,4,2,356.0,182.0,4731.0,182.0,4549.0,1.6137010516853932E7,10253,149,240
query_224,4,3,343.0,182.0,4729.0,182.0,4547.0,1.5434441562682215E7,10221,140,183
query_224,4,4,314.0,182.0,4729.0,183.0,4546.0,1.7963796331210192E7,10188,122,244
query_224,4,5,360.0,182.0,4732.0,182.0,4550.0,1.84401156E7,10245,98,213
query_255,4,1,466.0,455.0,5005.0,5005.0,0.0,3.6400210901287556E7,10021,711,36400211
query_255,4,2,464.0,455.0,5005.0,5005.0,0.0,3.6557108362068966E7,10019,149,36557108
query_255,4,3,470.0,455.0,5005.0,5005.0,0.0,3.616974148085106E7,10025,195,36090422
query_255,4,4,471.0,455.0,5005.0,5005.0,0.0,3.601379677282378E7,10026,96,36013797
query_255,4,5,470.0,455.0,5005.0,5005.0,0.0,3.6249061089361705E7,10025,110,36090422
query_256,4,1,331.0,312.0,3432.0,3432.0,0.0,2.9918441619335346E7,10318,1064,29918442
query_256,4,2,328.0,312.0,3432.0,3432.0,0.0,3.0192085902439024E7,10316,163,30192086
query_256,4,3,339.0,312.0,3432.0,3432.0,0.0,2.9212401699115045E7,10330,186,29212402
query_256,4,4,331.0,312.0,3432.0,3432.0,0.0,3.001433406042296E7,10317,119,29918442
query_256,4,5,332.0,312.0,3432.0,3432.0,0.0,2.9923929439759035E7,10318,121,29828326
query_288,4,1,246.0,234.0,2574.0,2574.0,0.0,5938419.056910569,10320,833,470923
query_288,4,2,244.0,234.0,2574.0,2574.0,0.0,6525742.467213115,10316,119,503238
query_288,4,3,251.0,234.0,2574.0,2574.0,0.0,5889631.705179282,10330,88,471056
query_288,4,4,244.0,234.0,2574.0,2574.0,0.0,5562849.860655738,10316,77,523922
query_288,4,5,243.0,234.0,2574.0,2574.0,0.0,5394285.78600823,10314,123,545426
query_349,4,1,480.0,455.0,5005.0,5005.0,0.0,1.45219788E7,10035,709,13120447
query_349,4,2,473.0,455.0,5005.0,5005.0,0.0,1.455933889217759E7,10028,114,13356266
query_349,4,3,476.0,455.0,5005.0,5005.0,0.0,1.4702823529411765E7,10031,112,13198988
query_349,4,4,469.0,455.0,5005.0,5005.0,0.0,1.4743201432835821E7,10024,91,13306990
query_349,4,5,470.0,455.0,5005.0,5005.0,0.0,1.4801176034042554E7,10025,94,13351446
query_351,4,1,463.0,455.0,5005.0,5005.0,0.0,8507584.103671705,10018,711,8358000
query_351,4,2,462.0,455.0,5005.0,5005.0,0.0,8525998.787878787,10017,200,8351107
query_351,4,3,464.0,455.0,5005.0,5005.0,0.0,8489248.793103449,10019,97,8339987
query_351,4,4,459.0,455.0,5005.0,5005.0,0.0,8581724.270152505,10014,99,8380541
query_351,4,5,468.0,455.0,5005.0,5005.0,0.0,8435189.333333334,10023,82,8324200
query_352,4,1,1747.0,399.0,4524.0,4266.0,258.0,2.305893030337722E7,10138,882,19476566
query_352,4,2,1687.0,402.0,4479.0,4369.0,110.0,2.2058297664493185E7,10133,120,18849889
query_352,4,3,1701.0,401.0,4498.0,4332.0,166.0,1.5883800103468549E7,10130,107,12604898
query_352,4,4,1723.0,402.0,4514.0,4341.0,173.0,1.567824916540917E7,10176,85,12228196
query_352,4,5,1696.0,401.0,4504.0,4327.0,177.0,1.902604299528302E7,10126,92,15052436
query_391,4,1,469.0,455.0,5005.0,5005.0,0.0,4260849.646055437,10024,792,3633086
query_391,4,2,475.0,455.0,5005.0,5005.0,0.0,4092884.2063157894,10030,125,3615986
query_391,4,3,468.0,455.0,5005.0,5005.0,0.0,4178927.873931624,10023,99,3670088
query_391,4,4,471.0,455.0,5005.0,5005.0,0.0,4111198.5138004245,10026,123,3641899
query_391,4,5,469.0,455.0,5005.0,5005.0,0.0,4186532.501066098,10024,102,3640243
query_407,4,1,9341.0,32.0,365.0,341.0,24.0,1326709.8597580558,20012,1508,1221589
query_407,4,2,8849.0,55.0,643.0,571.0,72.0,5525308.636569104,20005,223,2743043
query_407,4,3,8875.0,55.0,672.0,543.0,129.0,1.1606901481802816E7,10035,87,5327252
query_407,4,4,9063.0,45.0,541.0,454.0,87.0,1275960.334767737,10013,72,1151917
query_407,4,5,9099.0,44.0,520.0,451.0,69.0,7871056.957577754,10026,105,8373785
query_469,4,1,455.0,455.0,5005.0,5005.0,0.0,7306278.0,10010,745,7306278
query_469,4,2,455.0,455.0,5005.0,5005.0,0.0,7322335.753846154,10010,112,7306278
query_469,4,3,455.0,455.0,5005.0,5005.0,0.0,7386566.769230769,10010,89,7306278
query_469,4,4,455.0,455.0,5005.0,5005.0,0.0,7386566.769230769,10010,85,7306278
query_469,4,5,455.0,455.0,5005.0,5005.0,0.0,7322335.753846154,10010,99,7306278
query_512,4,1,235.0,234.0,2574.0,2574.0,0.0,4725192.90212766,10298,681,3806890
query_512,4,2,234.0,234.0,2574.0,2574.0,0.0,4640322.136752137,10296,176,3874231
query_512,4,3,234.0,234.0,2574.0,2574.0,0.0,4815428.632478632,10296,78,3799811
query_512,4,4,234.0,234.0,2574.0,2574.0,0.0,4938003.179487179,10296,84,3745820
query_512,4,5,235.0,234.0,2574.0,2574.0,0.0,4916990.4,10298,93,3729008
query_520,4,1,457.0,455.0,5005.0,5005.0,0.0,3.471266485776805E7,10012,770,34712665
query_520,4,2,457.0,455.0,5005.0,5005.0,0.0,3.471266485776805E7,10012,125,34712665
query_520,4,3,459.0,455.0,5005.0,5005.0,0.0,3.4561411416122004E7,10014,135,34561411
query_520,4,4,458.0,455.0,5005.0,5005.0,0.0,3.463687301310044E7,10013,115,34636873
query_520,4,5,457.0,455.0,5005.0,5005.0,0.0,3.471266485776805E7,10012,106,34712665
query_545,4,1,455.0,455.0,5005.0,5005.0,0.0,3.7280216E7,10010,770,37280216
